Choices,Label,Res 1,Pred 1,Res 2,Pred 2,Res 3,Pred 3,Res 4,Pred 4,Res 5,Pred 5
"['Prove him wrong by working hard to succeed at the new job', 'Think of the positives of the new job', 'Tell his father he is completely wrong', ""Ignore his father's comments.""]",0,The most correct action for Jeremy in this situation is (a): Proving his dad wrong.,0,The most correct action for Jeremy in this situation is (a): Proving his dad wrong.,0,The most correct action for Jeremy in this situation is (a): Proving his dad wrong.,0,The most correct action for Jeremy in this situation is (a): Proving his dad wrong.,0,The most correct action for Jeremy in this situation is (a): Proving his dad wrong.,0
"['Think that Dara and her partner will return soon', 'Forget about Dara', 'Make sure she keeps in contact through email, phone or letter writing.', 'Spend time with other friends, keeping herself busy']",2,c,2,c,2,c,2,c,2,c,2
"['Understand that relationships change, but keep calling him from time to time', 'Make plans to drop by and visit him in person and have a good chat', 'Be upset about it, but realize there is nothing she can do.', 'Realize that he is growing up and might not want to spend so much time with his family anymore']",0,The most correct action for shania is option (b).,1,The most correct action for shania is option (b).,1,The most correct action for shania is option (b).,1,The most correct action for shania is option (b).,1,The most correct action for shania is option (b).,1
"['Encourage his friend to talk to a relationship counselor', 'Secretly discuss this matter with his friend’s wife about this', 'Advise his friend to talk to his wife about this matter', 'Start gradually moving away from his friend due to his character']",0,"Sure, I can help you with that! Based on the information provided in the scenario and the options given, the MOST EFFECTIVE ACTION FOR ANDREW would be option (a): ENCOURAGE HIS FRI",0,"Sure, I can help you with that! Based on the information provided in the scenario and the options given, the MOST EFFECTIVE ACTION FOR ANDREW would be option (a): ENCOURAGE HIS FRI",0,"Sure, I can help you with that! Based on the information provided in the scenario and the options given, the MOST EFFECTIVE ACTION FOR ANDREW would be option (a): ENCOURAGE HIS FRI",0,"Sure, I can help you with that! Based on the information provided in the scenario and the options given, the MOST EFFECTIVE ACTION FOR ANDREW would be option (a): ENCOURAGE HIS FRI",0,"Sure, I can help you with that! Based on the information provided in the scenario and the options given, the MOST EFFECTIVE ACTION FOR ANDREW would be option (a): ENCOURAGE HIS FRI",0
"['Let Maya figure things out in her own time', 'Help her find resources to deal with a breakup and keep an open line of communication.', ""Suggest she move on from her ex-boyfriend quickly, as it's affecting her work"", 'Offer to take some of the project workload off her']",1,"Sure, I'd be happy to help! The most appropriate answer based on the scenario and question is (b).",1,"Sure, I'd be happy to help! The most appropriate answer based on the scenario and question is (b).",1,"Sure, I'd be happy to help! The most appropriate answer based on the scenario and question is (b).",1,"Sure, I'd be happy to help! The most appropriate answer based on the scenario and question is (b).",1,"Sure, I'd be happy to help! The most appropriate answer based on the scenario and question is (b).",1
"['""Oh my god, what\'s wrong?""', '""I can\'t believe it, we should call our parents with the happy news""', '""Please don\'t cry, I know it\'s hard""', '""I\'m so happy and excited for you!""']",0,"The most correct response for the sister in this situation is (c): ""please don’t Cry, i know its hard.""",2,"The most correct response for the sister in this situation is (c): ""please don’t Cry, i know its hard.""",2,"The most correct response for the sister in this situation is (c): ""please don’t Cry, i know its hard.""",2,"The most correct response for the sister in this situation is (c): ""please don’t Cry, i know its hard.""",2,"The most correct response for the sister in this situation is (c): ""please don’t Cry, i know its hard.""",2
"['""You always have these stomachaches, go see a doctor""', '""You should drink more hot water and stay hydrated""', '""I\'m sorry to hear that, that must be awful""', '""I will take care of you during this time""']",3,"Sure, I can help you with that! Based on the information provided in the scenario and the choices given, the MOST EFFECTIVE RESPONSE FOR I would be (c): ""My apologies for what you'",2,"Sure, I can help you with that! Based on the information provided in the scenario and the choices given, the MOST EFFECTIVE RESPONSE FOR I would be (c): ""My apologies for what you'",2,"Sure, I can help you with that! Based on the information provided in the scenario and the choices given, the MOST EFFECTIVE RESPONSE FOR I would be (c): ""My apologies for what you'",2,"Sure, I can help you with that! Based on the information provided in the scenario and the choices given, the MOST EFFECTIVE RESPONSE FOR I would be (c): ""My apologies for what you'",2,"Sure, I can help you with that! Based on the information provided in the scenario and the choices given, the MOST EFFECTIVE RESPONSE FOR I would be (c): ""My apologies for what you'",2
"['""The college entrance examination is not everything. Your future is in your hands.""', '""You should have probably spent more time studying.""', '""Don\'t be discouraged. Analyze the reasons and work hard to improve next time, and you will definitely achieve better results.""', '""We can study hard together and pass the exam together next time.""']",0,"Sure, I'd be happy to help! The most correct response from the options provided is (c).",2,"Sure, I'd be happy to help! The most correct response from the options provided is (c).",2,"Sure, I'd be happy to help! The most correct response from the options provided is (c).",2,"Sure, I'd be happy to help! The most correct response from the options provided is (c).",2,"Sure, I'd be happy to help! The most correct response from the options provided is (c).",2
"['""You had a good run with him, focus on the future now""', '""I am sure your dog was happy that you are his owner""', '""I\'m here for you, you should try to move on quickly""', '""Oh no! you can always get another dog!""']",1,"Sure, I'd be happy to help! The most appropriate response for scenario I is (a):
""You're right, he was a great companion, but it's okay to grieve and remember the good times. It",0,"Sure, I'd be happy to help! The most appropriate response for scenario I is (a):
""You're right, he was a great companion, but it's okay to grieve and remember the good times. It",0,"Sure, I'd be happy to help! The most appropriate response for scenario I is (a):
""You're right, he was a great companion, but it's okay to grieve and remember the good times. It",0,"Sure, I'd be happy to help! The most appropriate response for scenario I is (a):
""You're right, he was a great companion, but it's okay to grieve and remember the good times. It",0,"Sure, I'd be happy to help! The most appropriate response for scenario I is (a):
""You're right, he was a great companion, but it's okay to grieve and remember the good times. It",0
"['""I can understand how that would feel. Do you want to try not eating?""', '""How about we start working out together?""', '""I\'m so sorry to hear that, you wanna grab some ice cream to cheer up?""', '""Carrying some extra weight is not the end of the world""']",1,"The most correct response for iris is (b): ""how about We start Working Out Together?""",1,"The most correct response for iris is (b): ""how about We start Working Out Together?""",1,"The most correct response for iris is (b): ""how about We start Working Out Together?""",1,"The most correct response for iris is (b): ""how about We start Working Out Together?""",1,"The most correct response for iris is (b): ""how about We start Working Out Together?""",1
"['""Let\'s support her and her life decision""', '""Maybe, it\'s for the best. You never know""', '""That\'s really hard, I\'m here if you need to talk about it""', '""You can always call her when both of you are free""']",3,Sure! The most correct response for scenario I is (c).,2,Sure! The most correct response for scenario I is (c).,2,Sure! The most correct response for scenario I is (c).,2,Sure! The most correct response for scenario I is (c).,2,Sure! The most correct response for scenario I is (c).,2
"['""Don\'t worry, just keep practicing and you\'ll pass next time""', '""Learn from your mistakes and you can pass it one day""', '""You can always ride a public transport""', '""Maybe driving is just not your thing""']",0,The most correct response for sheila would be (b): Learn From Your Mistakes And You Can Pass It One Day.,1,The most correct response for sheila would be (b): Learn From Your Mistakes And You Can Pass It One Day.,1,The most correct response for sheila would be (b): Learn From Your Mistakes And You Can Pass It One Day.,1,The most correct response for sheila would be (b): Learn From Your Mistakes And You Can Pass It One Day.,1,The most correct response for sheila would be (b): Learn From Your Mistakes And You Can Pass It One Day.,1
"['""Maybe you should hire a nanny to help""', '""Being a parent is hard and it\'s okay to feel tired. You\'re not doing a great job even if you feel like it right now""', '""It\'s a normal reaction since taking care of kids is hard. Remember to take care of yourself too""', '""You should talk to other dads, they probably feel the same""']",2,"Sure, I can help you with that! Based on the scenario and question provided, the Most Effective Response is (c).",2,"Sure, I can help you with that! Based on the scenario and question provided, the Most Effective Response is (c).",2,"Sure, I can help you with that! Based on the scenario and question provided, the Most Effective Response is (c).",2,"Sure, I can help you with that! Based on the scenario and question provided, the Most Effective Response is (c).",2,"Sure, I can help you with that! Based on the scenario and question provided, the Most Effective Response is (c).",2
"['""It\'s okay! I would be nervous too if I were you""', '""It\'s alright, such things happen. Next time be more cautious""', '""You should take your responsibility of your actions""', '""I don\'t think that\'s quite the right thing to do""']",2,c,2,c,2,c,2,c,2,c,2
"['""I\'m sure you will get into a relationship soon too""', '""I\'m sorry to hear that, have you considered talking to your boyfriend about this?""', '""I\'m here for you, you are not alone""', '""Happiness comes from others and we need relationships to be happy""']",2,"Sure, I'll do my best to help! Based on the scenario and question provided, themost effective response for option (c):
C",2,"Sure, I'll do my best to help! Based on the scenario and question provided, themost effective response for option (c):
C",2,"Sure, I'll do my best to help! Based on the scenario and question provided, themost effective response for option (c):
C",2,"Sure, I'll do my best to help! Based on the scenario and question provided, themost effective response for option (c):
C",2,"Sure, I'll do my best to help! Based on the scenario and question provided, themost effective response for option (c):
C",2
"['""I can see that you\'re really stressed, let\'s talk about it. Maybe we can figure things out together""', '""That\'s adulting. It hits hard""', '""Take a break from work and go on a vacation""', '""If you find yourself unhappy and stressed, maybe you should find a different job""']",0,"The most correct response from Barbara to her sister would be answer (a): ""Let’s see how things are.""",0,"The most correct response from Barbara to her sister would be answer (a): ""Let’s see how things are.""",0,"The most correct response from Barbara to her sister would be answer (a): ""Let’s see how things are.""",0,"The most correct response from Barbara to her sister would be answer (a): ""Let’s see how things are.""",0,"The most correct response from Barbara to her sister would be answer (a): ""Let’s see how things are.""",0
"['""I think you will improve more if you keep practicing""', '""Amazing! Do you want to learn from my friends who actually paint well?', '""Woah! This is the best painting I have ever seen""', '""Do you think that some lines could be a bit thinner?']",0,"The most correct response for lily is (b): ""amazing, do you wish to study with my pals who genuinely paint nicely?""",1,"The most correct response for lily is (b): ""amazing, do you wish to study with my pals who genuinely paint nicely?""",1,"The most correct response for lily is (b): ""amazing, do you wish to study with my pals who genuinely paint nicely?""",1,"The most correct response for lily is (b): ""amazing, do you wish to study with my pals who genuinely paint nicely?""",1,"The most correct response for lily is (b): ""amazing, do you wish to study with my pals who genuinely paint nicely?""",1
"['""I think you should be honest and tell him about it""', '""Let\'s pretend this never happened""', '""If you are unhappy with your relationship, I\'m sure he will understand""', '""I think you are wrong here. You shouldn\'t cheat""']",0,I would choose answer (a): “I Think You Should Be Honest and Tell Him About It.”,0,I would choose answer (a): “I Think You Should Be Honest and Tell Him About It.”,0,I would choose answer (a): “I Think You Should Be Honest and Tell Him About It.”,0,I would choose answer (a): “I Think You Should Be Honest and Tell Him About It.”,0,I would choose answer (a): “I Think You Should Be Honest and Tell Him About It.”,0
"['""Remember that you have options in your hands. Do what feels right for you""', '""Don\'t worry, you\'re not alone. We will figure this out together""', '""I think you should discuss this with the baby\'s father""', '""Don\'t worry! I feel the same way when I was with you. Every expecting mothers feel this way.""']",1,"Sure, I can help you with that! Based on the information provided in the scenario and the options given, the MOST EFFECTIVE RESPONSE FOR PAULA would be (b): “Don’t worr",1,"Sure, I can help you with that! Based on the information provided in the scenario and the options given, the MOST EFFECTIVE RESPONSE FOR PAULA would be (b): “Don’t worr",1,"Sure, I can help you with that! Based on the information provided in the scenario and the options given, the MOST EFFECTIVE RESPONSE FOR PAULA would be (b): “Don’t worr",1,"Sure, I can help you with that! Based on the information provided in the scenario and the options given, the MOST EFFECTIVE RESPONSE FOR PAULA would be (b): “Don’t worr",1,"Sure, I can help you with that! Based on the information provided in the scenario and the options given, the MOST EFFECTIVE RESPONSE FOR PAULA would be (b): “Don’t worr",1
"['""You must be feeling very complicated, find a counselor to talk to""', '""Don\'t worry, you can talk to me, I will always be here to support you.""', '""Him passing away is your chance to escape, and I will always support you, no matter what you need.""', '""I express my condolences to your experience. Sorry, I hope you can find peace and support.""']",1,The most correct response from Kevin to his friend in this situation is (b): “Don’t be worried; you’re free to speak with me. I’ll always stand by you and offer my support.”,1,The most correct response from Kevin to his friend in this situation is (b): “Don’t be worried; you’re free to speak with me. I’ll always stand by you and offer my support.”,1,The most correct response from Kevin to his friend in this situation is (b): “Don’t be worried; you’re free to speak with me. I’ll always stand by you and offer my support.”,1,The most correct response from Kevin to his friend in this situation is (b): “Don’t be worried; you’re free to speak with me. I’ll always stand by you and offer my support.”,1,The most correct response from Kevin to his friend in this situation is (b): “Don’t be worried; you’re free to speak with me. I’ll always stand by you and offer my support.”,1
"['""I appreciate you sharing this with me, let\'s work it out together in a bar nearby""', '""It\'s not the end of the world, a few drinks a week won\'t hurt you""', '""I think you need to cut down on drinking""', '""I appreciate you sharing this with me, let\'s work it out together""']",3,"I would choose answer (c): ""You think she needs to reduce her alcohol consumption.""
Explanation: Given the scenario provided, it is important to acknowledge and validate your friends feelings, rather than minimizing or dismissing their",2,"I would choose answer (c): ""You think she needs to reduce her alcohol consumption.""
Explanation: Given the scenario provided, it is important to acknowledge and validate your friends feelings, rather than minimizing or dismissing their",2,"I would choose answer (c): ""You think she needs to reduce her alcohol consumption.""
Explanation: Given the scenario provided, it is important to acknowledge and validate your friends feelings, rather than minimizing or dismissing their",2,"I would choose answer (c): ""You think she needs to reduce her alcohol consumption.""
Explanation: Given the scenario provided, it is important to acknowledge and validate your friends feelings, rather than minimizing or dismissing their",2,"I would choose answer (c): ""You think she needs to reduce her alcohol consumption.""
Explanation: Given the scenario provided, it is important to acknowledge and validate your friends feelings, rather than minimizing or dismissing their",2
"['""You need to push through, everyone feels down sometimes.""', '""Do you wanna try some new hobbies together?""', '""Oh, I\'m sorry you\'re feeling like this""', '""You must get out, you are always inside the house""']",1,"The most correct response would be (b): "" Do you want to try new things together?"".",1,"The most correct response would be (b): "" Do you want to try new things together?"".",1,"The most correct response would be (b): "" Do you want to try new things together?"".",1,"The most correct response would be (b): "" Do you want to try new things together?"".",1,"The most correct response would be (b): "" Do you want to try new things together?"".",1
"['""I can\'t believe you would put yourself in this situation.""', '""I think you should discuss this with the father of your child.""', '""Don\'t be afraid, we can explore together how to embrace to this new role.""', '""Don\'t worry, you are not alone. We will figure this out together.""']",3,The most accurate answer is (c).,2,The most accurate answer is (c).,2,The most accurate answer is (c).,2,The most accurate answer is (c).,2,The most accurate answer is (c).,2
"['""You should have told us sooner. ""', '""We can lend you some money until you get back on your two feet""', '""You should have saved more when you had the job""', '""We are truly sorry for your situation but we know you can make it""']",1,The most correct response from Owens' parents would be (b). They can provide financial support to help him during this difficult time.,1,The most correct response from Owens' parents would be (b). They can provide financial support to help him during this difficult time.,1,The most correct response from Owens' parents would be (b). They can provide financial support to help him during this difficult time.,1,The most correct response from Owens' parents would be (b). They can provide financial support to help him during this difficult time.,1,The most correct response from Owens' parents would be (b). They can provide financial support to help him during this difficult time.,1
"['“You are doing a great job, it’s amazing! Just be yourself”', '“I think this feeling is normal. But don’t let it eat you up.”', '“We can discover our shortcomings by comparing ourselves and working on those”', '“You should choose the field that suits you best”']",2,"Sure, I can help you with that! Based on the scenario and question provided, the MOST EFFECTIVE RESPONSE FOR ALICE would be (b): ""I Think this Feeling is Normal, But Don'",1,"Sure, I can help you with that! Based on the scenario and question provided, the MOST EFFECTIVE RESPONSE FOR ALICE would be (b): ""I Think this Feeling is Normal, But Don'",1,"Sure, I can help you with that! Based on the scenario and question provided, the MOST EFFECTIVE RESPONSE FOR ALICE would be (b): ""I Think this Feeling is Normal, But Don'",1,"Sure, I can help you with that! Based on the scenario and question provided, the MOST EFFECTIVE RESPONSE FOR ALICE would be (b): ""I Think this Feeling is Normal, But Don'",1,"Sure, I can help you with that! Based on the scenario and question provided, the MOST EFFECTIVE RESPONSE FOR ALICE would be (b): ""I Think this Feeling is Normal, But Don'",1
"['""Are you sure? Maybe you are misunderstanding her""', '""Divorce her, she isn\'t worth your time""', '""I think you should have a heart-to-heart discussion with mom and figure out the next step""', '""Do what you think it\'s right for you dad. I am here to support you""']",2,"I would choose answer (c): ""Think you're right, Dad? I think we should talk to Mom and work out what comes next.""",2,"I would choose answer (c): ""Think you're right, Dad? I think we should talk to Mom and work out what comes next.""",2,"I would choose answer (c): ""Think you're right, Dad? I think we should talk to Mom and work out what comes next.""",2,"I would choose answer (c): ""Think you're right, Dad? I think we should talk to Mom and work out what comes next.""",2,"I would choose answer (c): ""Think you're right, Dad? I think we should talk to Mom and work out what comes next.""",2
"['""I can share my skincare tips with you to help with the acne""', '""Your value is not defined by how clear and flawless your skin is. Work on your personality""', '""I think you need to take better care of your skin""', '""I am sorry to hear that. I like you because of your personality, not your skin, but not all people are the same""']",0,(b).,1,(b).,1,(b).,1,(b).,1,(b).,1
"['""I think you should look at your progress and how far you have come""', '""I think you need to be patient and keep working out""', '""Maybe you need to push yourself more""', '""I think you should reassess your workout routine and potentially make some adjustments.""']",0,d,3,d,3,d,3,d,3,d,3
"['""That\'s okay! Don\'t give up because of one hurdle, that\'s a weak mindset""', '""Life is full of rejection. This won\'t be the last time""', '""I know it\'s tough. Don\'t worry, it\'s better than failing your defense, so be careful about that""', '""I think you are doing great! You can learn from your mistakes and create a better proposal""']",3,"The most correct response from the options provided is (c): "" I know this is difficult, but it is better to fail now than during the defense. Be careful.""",2,"The most correct response from the options provided is (c): "" I know this is difficult, but it is better to fail now than during the defense. Be careful.""",2,"The most correct response from the options provided is (c): "" I know this is difficult, but it is better to fail now than during the defense. Be careful.""",2,"The most correct response from the options provided is (c): "" I know this is difficult, but it is better to fail now than during the defense. Be careful.""",2,"The most correct response from the options provided is (c): "" I know this is difficult, but it is better to fail now than during the defense. Be careful.""",2
"['""Losses teach us important lessons about life. Maybe you need a better team.""', '""Well, you should have played better. We can\'t change the outcome now.""', '""It\'s just a game, son. Don\'t worry about it""', '""It\'s ok, son. We need to train harder for next time.""']",3,"The most correct response from the options given would be (c): "" It’s okay son, we just play the game for fun, don’t be too hard on yourself.""",2,"The most correct response from the options given would be (c): "" It’s okay son, we just play the game for fun, don’t be too hard on yourself.""",2,"The most correct response from the options given would be (c): "" It’s okay son, we just play the game for fun, don’t be too hard on yourself.""",2,"The most correct response from the options given would be (c): "" It’s okay son, we just play the game for fun, don’t be too hard on yourself.""",2,"The most correct response from the options given would be (c): "" It’s okay son, we just play the game for fun, don’t be too hard on yourself.""",2
