Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Disapproval & Embarrassment', 'Sadness & Pride', 'Anger & Nervousness', 'Sadness & Nervousness', 'Pride & Nervousness', 'Embarrassment & Nervousness']",1,"['He felt bad that I lost & He knew the boss is biased towards him', ""He was hoping to lose the award & He didn't believe that he deserved the award"", 'He felt bad that I lost & He worked hard for the award', 'He worked hard for the award & He knew the boss is biased towards him', 'He was hoping to lose the award & He knew the boss is biased towards him', 'He was expecting a huge celebration after winning the award & He felt bad that I lost']",2,Pride & Nervousness,-1,He felt bad that I lost & He knew the boss is biased towards him,-1,Embarrassment & Nervousness,-1,He felt bad that I lost & He worked hard for the award,-1,Sadness & Pride,-1,He felt bad that I lost & He knew the boss is biased towards him,-1,Embarrassment & Nervousness,-1,He was expecting a huge celebration after winning the award & He felt bad that I lost,-1,Disapproval & Embarrassment,-1,He was expecting a huge celebration after winning the award & He felt bad that I lost,-1
"['Relief & Delight', 'Embarrassment & Pride', 'Disappointment & Pride', 'Pride & Excitement', 'Relief & Disappointment', 'Embarrassment & Excitement']",4,"['I passed the exam after thinking I would fail & I did many practice tests before the exam', 'I had studied extensively for the math exam & I did many practice tests before the exam', 'I had studied extensively for the math exam & I wanted to do better in the exam', 'I did many practice tests before the exam & I wanted to do better in the exam', 'I passed the exam after thinking I would fail & I wanted to do better in the exam', ""I couldn't remember the material during the exam & I wanted to do better in the exam""]",4,Relief & Delight,-1,I had studied extensively for the math exam & I did many practice tests before the exam,-1,Embarrassment & Pride,-1,I passed the exam after thinking I would fail & I did many practice tests before the exam,-1,Pride & Excitement,-1,I did many practice tests before the exam & I wanted to do better in the exam,-1,Embarrassment & Excitement,-1,I had studied extensively for the math exam & I wanted to do better in the exam,-1,Embarrassment & Pride,-1,I couldn't remember the material during the exam & I wanted to do better in the exam,-1
"['Excitement & Nervousness & Delight', 'Nervousness & Delight & Embarrassment', 'Nervousness & Pride & Delight', 'Excitement & Delight & Embarrassment', 'Excitement & Pride & Embarrassment', 'Excitement & Embarrassment & Hopeless']",3,"[""She finally got the chance to talk to Taylor Swift & She can enjoy coffee while listening to Taylor Swift & She didn't know the concert is held in her favorite city"", ""Everybody else wants her to go to the concert & She's scared of crowded places like concerts & The people in the coffeeshop liked her voice"", 'She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist', ""She finally got the chance to talk to Taylor Swift & She didn't get the chance to go to the concert & She didn't know the concert is held in her favorite city"", ""She's scared of crowded places like concerts & She actually got the ticket, despite the long waitlist & She's surprised by Taylor Swift's recent music album"", ""Everybody else wants her to go to the concert & She screamed in the cafe & She didn't get the chance to go to the concert""]",2,Excitement & Delight & Embarrassment,-1,"She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",-1,Excitement & Pride & Embarrassment,-1,Everybody else wants her to go to the concert & She screamed in the cafe & She didn't get the chance to go to the concert,-1,Nervousness & Pride & Delight,-1,She finally got the chance to talk to Taylor Swift & She didn't get the chance to go to the concert & She didn't know the concert is held in her favorite city,-1,Nervousness & Pride & Delight,-1,Everybody else wants her to go to the concert & She screamed in the cafe & She didn't get the chance to go to the concert,-1,Excitement & Pride & Embarrassment,-1,Everybody else wants her to go to the concert & She's scared of crowded places like concerts & The people in the coffeeshop liked her voice,-1
"['Excitement & Sadness & Embarrassment', 'Sadness & Hopeless & Embarrassment', 'Sadness & Nervousness & Hopeless', 'Excitement & Nervousness & Annoyance', 'Nervousness & Annoyance & Embarrassment', 'Excitement & Sadness & Nervousness']",5,"['She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own', 'She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll', 'She is excited about packing & She wants to leave her family as soon as possible & She fears losing the doll', ""She thinks she would stay with her parents forever if she doesn't leave & She worries her family can't take care of themselves & She fears losing the doll"", ""She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll"", 'She wants to leave her family as soon as possible & She has to face new problems on her own & She fears losing the doll']",0,Nervousness & Annoyance & Embarrassment,-1,She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own,-1,Sadness & Nervousness & Hopeless,-1,She is excited about packing & She wants to leave her family as soon as possible & She fears losing the doll,-1,Excitement & Nervousness & Annoyance,-1,She thinks she would stay with her parents forever if she doesn't leave & She worries her family can't take care of themselves & She fears losing the doll,-1,Nervousness & Annoyance & Embarrassment,-1,She is excited about packing & She wants to leave her family as soon as possible & She fears losing the doll,-1,Nervousness & Annoyance & Embarrassment,-1,She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own,-1
"['Disappointment & Pride & Embarrassment', 'Annoyance & Disappointment & Pride', 'Disappointment & Hopeless & Embarrassment', 'Disappointment & Pride & Hopeless', 'Annoyance & Pride & Relief', 'Disappointment & Relief & Hopeless']",1,"['I applied to a significant number of universities & I did not want to get an offer from other universities & I get to attend a university on a full scholarship', 'I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship', 'I applied to a significant number of universities & I got an offer from a low ranking university & I received an email instead of a call', 'I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university', 'I was rejected by my dream university & I got an offer from a low ranking university & I did not want to get an offer from other universities', 'I applied to a significant number of universities & I got an offer from a low ranking university & I am better than the admission team']",1,Disappointment & Relief & Hopeless,-1,I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university,-1,Disappointment & Hopeless & Embarrassment,-1,I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,-1,Disappointment & Hopeless & Embarrassment,-1,I applied to a significant number of universities & I got an offer from a low ranking university & I am better than the admission team,-1,Annoyance & Pride & Relief,-1,I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university,-1,Disappointment & Pride & Embarrassment,-1,I applied to a significant number of universities & I got an offer from a low ranking university & I received an email instead of a call,-1
"['Relief & Pride & Nervousness', 'Remorse & Annoyance & Pride', 'Annoyance & Guilt & Pride', 'Remorse & Relief & Annoyance', 'Relief & Annoyance & Guilt', 'Remorse & Pride & Nervousness']",3,"['I thought I was unprepared for the exam & I realized I passed the exam & I was unsure about my answers', 'I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over', ""I thought I was unprepared for the exam & I had wasted time on it during the exam & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I was unsure about my answers & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over"", ""I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities""]",4,Remorse & Relief & Annoyance,-1,I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,-1,Remorse & Relief & Annoyance,-1,I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,-1,Remorse & Relief & Annoyance,-1,I thought I was unprepared for the exam & I had wasted time on it during the exam & I didn't prepare well enough,-1,Relief & Pride & Nervousness,-1,I thought I was unprepared for the exam & I realized I passed the exam & I was unsure about my answers,-1,Remorse & Relief & Annoyance,-1,I had the ability to solve the question but didn't think of it during the exam & I was unsure about my answers & I didn't prepare well enough,-1
"['Pride & Remorse', 'Disappointment & Hopeless', 'Disappointment & Remorse', 'Embarrassment & Remorse', 'Pride & Annoyance', 'Pride & Embarrassment']",4,"['His team got first place & His teammates put in a lot of effort', ""His team got first place & He doesn't like teamwork assignments"", ""His contribution to the project was recognized & His team's project was chosen as the best"", 'His team got first place & His teammates got the highest mark without doing any work', ""He did all the work for this project & His team's project was chosen as the best"", 'His team got first place & He did all the work for this project']",3,Disappointment & Remorse,-1,His team got first place & His teammates got the highest mark without doing any work,-1,Pride & Embarrassment,-1,His team got first place & His teammates got the highest mark without doing any work,-1,Disappointment & Hopeless,-1,His team got first place & His teammates got the highest mark without doing any work,-1,Pride & Embarrassment,-1,His team got first place & His teammates got the highest mark without doing any work,-1,Disappointment & Hopeless,-1,His contribution to the project was recognized & His team's project was chosen as the best,-1
"['Sadness & Pride', 'Delight & Sadness', 'Nervousness & Pride', 'Disappointment & Delight', 'Delight & Hopeful', 'Disappointment & Hopeful']",3,"['She was praised by her idol & She discovered a new baking technique', 'She discovered a new baking technique & She got a lot of money from the competition', 'The judges disliked her baking style & She discovered a new baking technique', ""She didn't win the competition despite working hard for it & She was praised by her idol"", 'She misplaced her favourite baking pan & She discovered a new baking technique', 'The judges disliked her baking style & She got a lot of money from the competition']",3,Delight & Hopeful,-1,The judges disliked her baking style & She discovered a new baking technique,-1,Disappointment & Hopeful,-1,She misplaced her favourite baking pan & She discovered a new baking technique,-1,Nervousness & Pride,-1,She discovered a new baking technique & She got a lot of money from the competition,-1,Delight & Sadness,-1,She misplaced her favourite baking pan & She discovered a new baking technique,-1,Delight & Hopeful,-1,She didn't win the competition despite working hard for it & She was praised by her idol,-1
"['Caring & Amusement', 'Embarrassment & Disgust', 'Caring & Embarrassment', 'Caring & Disgust', 'Caring & Sadness', 'Hopeless & Disgust']",4,"['He donated a minimal amount to charity & He realized the homeless man is not homeless', 'The homeless man bought him a car & He realized the homeless man is not homeless', 'He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car', 'He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car', 'He saw a distressing news story on television & The homeless man wanted more money from him', 'He donated a minimal amount to charity & The homeless man wanted more money from him']",3,Hopeless & Disgust,-1,He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,-1,Hopeless & Disgust,-1,He donated a minimal amount to charity & He realized the homeless man is not homeless,-1,Hopeless & Disgust,-1,He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,-1,Hopeless & Disgust,-1,He donated a minimal amount to charity & He realized the homeless man is not homeless,-1,Caring & Amusement,-1,He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car,-1
"['Gratitude & Guilt', 'Pride & Hopeless', 'Sentimental & Guilt', 'Hopeless & Guilt', 'Pride & Nervousness', 'Pride & Sentimental']",1,"['His injury is not severe & He cannot pursue his passion for playing soccer for a long time', 'He is the best player in the team & He cannot pursue his passion for playing soccer for a long time', 'He finished the match although he was injured & He cannot score another goal in the match', 'He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time', 'He finished the match although he was injured & His team won the championship without him', 'He is the best player in the team & His team won the championship without him']",3,Hopeless & Guilt,-1,His injury is not severe & He cannot pursue his passion for playing soccer for a long time,-1,Pride & Hopeless,-1,He finished the match although he was injured & His team won the championship without him,-1,Sentimental & Guilt,-1,He finished the match although he was injured & He cannot score another goal in the match,-1,Sentimental & Guilt,-1,He finished the match although he was injured & He cannot score another goal in the match,-1,Pride & Sentimental,-1,He is the best player in the team & His team won the championship without him,-1
"['Annoyance & Nervousness', 'Disapproval & Nervousness', 'Disapproval & Guilt', 'Love & Guilt', 'Love & Annoyance', 'Annoyance & Disapproval']",4,"['Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room and she found their toddler sleeping with him endearing', 'Her husband made a mess in the room & She loves shopping and was annoyed to come back home', 'Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room', ""She felt her personal space invaded & She doesn't want the toddler liking her husband more"", 'Her husband made a mess in the room and she found their toddler sleeping with him endearing & She got to go out and get a break from toddler duties', 'She got to go out and get a break from toddler duties & She felt her personal space invaded']",2,Love & Annoyance,-1,Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room,-1,Love & Annoyance,-1,Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room,-1,Love & Annoyance,-1,Her husband made a mess in the room & She loves shopping and was annoyed to come back home,-1,Love & Annoyance,-1,She got to go out and get a break from toddler duties & She felt her personal space invaded,-1,Disapproval & Guilt,-1,Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room and she found their toddler sleeping with him endearing,-1
"['Gratitude & Joy', 'Joy & Hopeless', 'Gratitude & Guilt', 'Disapproval & Joy', 'Anger & Gratitude', 'Anger & Disapproval']",2,"['The children apologized and offered to replace the plants & The children stopped playing', ""The children apologized and offered to replace the plants & She destroyed the children's soccer ball"", 'The children apologized and offered to replace the plants & The kids asked for their ball back', 'She appreciates the children respecting her personal space & The kids asked for their ball back', ""She doesn't like soccer & The kids asked for their ball back"", ""She destroyed the children's soccer ball & The kids asked for their ball back""]",1,Anger & Gratitude,-1,She destroyed the children's soccer ball & The kids asked for their ball back,-1,Anger & Gratitude,-1,The children apologized and offered to replace the plants & She destroyed the children's soccer ball,-1,Gratitude & Guilt,-1,She doesn't like soccer & The kids asked for their ball back,-1,Gratitude & Guilt,-1,The children apologized and offered to replace the plants & The kids asked for their ball back,-1,Disapproval & Joy,-1,The children apologized and offered to replace the plants & The kids asked for their ball back,-1
"['Anger & Pride', 'Embarrassment & Anger', 'Fear & Oblivious', 'Disappointment & Oblivious', 'Embarrassment & Fear', 'Embarrassment & Oblivious']",5,"[""They ruined Alexa's plant by accident & They didn't realize Alexa was at home"", ""They are embarrassed because they don't know how to take care of plants & They don't like asking for their stuff"", ""They ruined Alexa's plant by accident & They don't know Alexa destroyed their ball"", ""They are embarrassed because they don't know how to take care of plants & They didn't notice the damage they caused to the garden"", ""They ruined Alexa's plant by accident & They didn't play soccer well that day"", ""They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden""]",2,Anger & Pride,-1,They ruined Alexa's plant by accident & They didn't play soccer well that day,-1,Embarrassment & Fear,-1,They ruined Alexa's plant by accident & They didn't play soccer well that day,-1,Embarrassment & Fear,-1,They ruined Alexa's plant by accident & They didn't realize Alexa was at home,-1,Embarrassment & Anger,-1,They ruined Alexa's plant by accident & They don't know Alexa destroyed their ball,-1,Fear & Oblivious,-1,They are embarrassed because they don't know how to take care of plants & They don't like asking for their stuff,-1
"['Embarrassment', 'Joy', 'Sadness', 'Disapproval', 'Gratitude', 'Delight']",2,"['He got shouted at by his boss', 'He woke up early to go to work', 'His ice cream fell to the ground', 'He has had a really tough day, in which nothing went his way']",3,Embarrassment,0,"He has had a really tough day, in which nothing went his way",3,Embarrassment,0,He got shouted at by his boss,0,Joy,1,He woke up early to go to work,1,Sadness,2,His ice cream fell to the ground,2,Disapproval,3,He got shouted at by his boss,0
"['Anticipation', 'Delight', 'Anger', 'Disapproval', 'Sadness', 'Hopeless']",1,"['Clai was not expecting Michi to be in her graduation', 'Clai was not expecting to graduate from college', ""Michi did not attend Clai's graduation"", 'Clai graduated from college']",0,Anger,2,Michi did not attend Clai's graduation,2,Hopeless,5,Clai graduated from college,3,Sadness,4,Clai was not expecting to graduate from college,1,Anger,2,Clai was not expecting Michi to be in her graduation,0,Hopeless,5,Clai was not expecting Michi to be in her graduation,0
"['Disappointment', 'Pride', 'Unbothered', 'Embarrassment', 'Caring', 'Guilt']",4,"['She wanted to to graduate as well', ""She was feeling guilty for telling Clai that she wouldn't be able to come"", 'She was happy for her friend that she graduated and wanted to support her', 'She was feeling left out and wanted attention']",2,Guilt,5,She was happy for her friend that she graduated and wanted to support her,2,Caring,4,She was feeling guilty for telling Clai that she wouldn't be able to come,1,Pride,1,She was feeling left out and wanted attention,3,Embarrassment,3,She was feeling guilty for telling Clai that she wouldn't be able to come,1,Caring,4,She wanted to to graduate as well,0
"['Gratitude', 'Nervousness', 'Hopeless', 'Delight', 'Pride', 'Anger']",1,"[""She didn't study for the test"", ""She's the only one who passed the test and fears her classmates might dislike her even more"", 'She accidentally tore her test paper', 'She did not know the answers to the test']",1,Nervousness,1,She's the only one who passed the test and fears her classmates might dislike her even more,1,Anger,5,She's the only one who passed the test and fears her classmates might dislike her even more,1,Pride,4,She did not know the answers to the test,3,Hopeless,2,She's the only one who passed the test and fears her classmates might dislike her even more,1,Anger,5,She did not know the answers to the test,3
"['Anger', 'Nervousness', 'Annoyance', 'Oblivious', 'Surprise', 'Disapproval']",3,"[""They don't know how challenging the chemistry test was"", ""They don't know that Rea was the only one who passed the test"", 'They believe that everyone failed the test', 'They think Rea also failed the test like them']",1,Anger,0,They believe that everyone failed the test,2,Anger,0,They believe that everyone failed the test,2,Disapproval,5,They think Rea also failed the test like them,3,Anger,0,They don't know how challenging the chemistry test was,0,Annoyance,2,They don't know that Rea was the only one who passed the test,1
"['Acceptance', 'Embarrassment', 'Disgust', 'Anger', 'Guilt', 'Surprise']",0,"['She found the incident funny as she remembered her own childhood mischief', 'She is glad that the music box broke so that she can buy Ada a new gift', ""She understands that accidents happen and doesn't want Ada to feel guilty"", 'She accepts that she needs to scold Ada for a past mistake']",2,Guilt,4,She is glad that the music box broke so that she can buy Ada a new gift,1,Disgust,2,She accepts that she needs to scold Ada for a past mistake,3,Guilt,4,She accepts that she needs to scold Ada for a past mistake,3,Acceptance,0,She found the incident funny as she remembered her own childhood mischief,0,Anger,3,She found the incident funny as she remembered her own childhood mischief,0
"['Joy & Anger & Sentimental', 'Guilt & Relief & Joy', 'Guilt & Sadness & Relief', 'Guilt & Joy & Anger', 'Guilt & Sadness & Sentimental', 'Sadness & Joy & Anger']",2,"['She broke the music box her mom gave her for her birthday & She hid the broken music box from her mom & She lost her favorite music box', ""She broke her mom's favorite music box & She lost her favorite music box & She is relieved that her mom is not punishing her for breaking the music box"", ""Her mom is disappointed with her & She doesn't have any music to listen to anymore & She didn't ruined her mom's gift"", ""She broke the music box her mom gave her for her birthday & Her mom is disappointed with her & She doesn't have any music to listen to anymore"", 'She hid the broken music box from her mom & She broke the music box her mom gave her for her birthday & She is relieved that her mom is not punishing her for breaking the music box', 'Her mom has to spend money to fix the box & She broke the music box her mom gave her for her birthday & She hid the broken music box from her mom']",4,Guilt & Sadness & Relief,-1,She broke the music box her mom gave her for her birthday & Her mom is disappointed with her & She doesn't have any music to listen to anymore,-1,Guilt & Sadness & Relief,-1,She broke her mom's favorite music box & She lost her favorite music box & She is relieved that her mom is not punishing her for breaking the music box,-1,Guilt & Joy & Anger,-1,Her mom has to spend money to fix the box & She broke the music box her mom gave her for her birthday & She hid the broken music box from her mom,-1,Sadness & Joy & Anger,-1,She broke her mom's favorite music box & She lost her favorite music box & She is relieved that her mom is not punishing her for breaking the music box,-1,Sadness & Joy & Anger,-1,She broke the music box her mom gave her for her birthday & She hid the broken music box from her mom & She lost her favorite music box,-1
