Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Sadness', 'Pride', 'Disapproval', 'Relief', 'Trust', 'Sentimental']",3,"['She stayed up all night', 'She finished her painting', 'She has doubts about her painting', 'Her brother appreciated her painting']",3,(b) Pride,1,(d) Her brother appreciated her painting.,3,(b) Pride,1,(d) Her brother appreciated her painting.,3,(b) Pride.,1,(d) Her brother appreciated her painting.,3,(b) Pride,1,(d) Her brother appreciated her painting.,3,(b) Pride,1,(d) Her brother appreciated her painting.,3
"['Hopeful', 'Disappointment', 'Fear', 'Nervousness', 'Love', 'Disgust']",4,"['She is forced to care for the puppy', 'She feels gratitude for the puppy not attacking her', 'She begins to take care of and develop a bond with the puppy', 'She feels pity for every dog now.']",2,(e) Love,4,(c) She begins to take care of and develop a bond with the puppy.,2,(e) Love,4,(c) She begins to take care of and develop a bond with the puppy.,2,(e) Love,4,(c) She begins to take care of and develop a bond with the puppy.,2,(e) Love,4,(c) She begins to take care of and develop a bond with the puppy.,2,(e) Love,4,(c) She begins to take care of and develop a bond with the puppy.,2
"['Anticipation', 'Amusement', 'Guilt', 'Relief', 'Nervousness', 'Pride']",3,"['She discovered a virus outbreak in her college', 'She could not find time to study because of her social life', 'She was upset about the cancellation of her exams', 'She was worried about the exam but it got cancelled']",3,(d) Relief,3,(d) She was worried about the exam but it got cancelled.,3,(d) Relief,3,(a) She discovered a virus outbreak in her college,0,(d) Relief,3,"The correct answer is (c) She was upset about the cancellation of her exams. Lena had been studying hard for her medical exam all week, so when she received the notification about its cancellation due to a virus outbreak, she would naturally feel upset about losing the opportunity to prepare and potentially perform well on the exam.",2,(d) Relief,3,(d) She was worried about the exam but it got cancelled.,3,"(d) Relief. 

Lena's initial anxiety and fear of missing out on social activities would be relieved by the cancellation of the exam due to a virus outbreak in her college. She may still feel a sense of disappointment that her hard work was not rewarded with an opportunity to take the exam, but overall, the relief from the uncertainty of the situation would be more significant.",3,(d) She was worried about the exam but it got cancelled.,3
"['Remorse', 'Disappointment', 'Embarrassment', 'Admiration', 'Anger', 'Gratitude']",3,"['Jessica was helping a family stuck on the highway', 'Jessica arrived at the date after two hours', 'Jessica was stuck in traffic', 'Jessica apologized for being late']",0,"(d) Admiration. 

Roger would likely feel admiration towards Jessica for her willingness to help others in need, even if it caused her to be late for their date. This could potentially strengthen their relationship and make them appreciate each other's values.",3,(d) Jessica apologized for being late.,3,(d) Admiration,3,(d) Jessica apologized for being late,3,"(f) Gratitude. 

Roger may initially feel disappointed or frustrated that Jessica was late, but after hearing her explanation and realizing that she was doing something positive by helping others, he may feel grateful towards her.",5,(d) Jessica apologized for being late.,3,(d) Admiration,3,(d) Jessica apologized for being late,3,"Based on the given scenario, Roger might feel a combination of emotions. Here's a step-by-step reasoning:

  1. Roger has been waiting for almost two hours for his date, which could lead to disappointment.
  2. However, when he hears Jessica's apology and learns that she helped a family stuck on the highway, it could potentially lead to admiration for her selflessness and compassion.
  3. Therefore, Roger might ultimately feel both disappointment and admiration in this situation.

Answer: (b) Disappointment and (d) Admiration.",1,(d) Jessica apologized for being late.,3
"['Guilt', 'Trust', 'Gratitude', 'Amusement', 'Disapproval', 'Curiosity']",0,"['She was late to the date because she stopped to help a family on the way', 'She was thinking about ending the date early.', 'She felt she should not have agreed to the date with Roger', 'She had to leave the family on the highway to come to the date']",0,(a) Guilt,0,(a) She was late to the date because she stopped to help a family on the way.,0,(a) Guilt,0,(a) She was late to the date because she stopped to help a family on the way,0,(c) Gratitude,2,(a) She was late to the date because she stopped to help a family on the way.,0,(c) Gratitude,2,(a) She was late to the date because she stopped to help a family on the way.,0,(c) Gratitude,2,(a) She was late to the date because she stopped to help a family on the way,0
"['Admiration & Pride', 'Amusement & Indifferent', 'Disappointment & Remorse', 'Disappointment & Indifferent', 'Disappointment & Admiration', 'Pride & Remorse']",4,"['I am upset that my friend won the award instead of me & I am convinced that our boss was biased in his decision', 'I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award', 'I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision', 'I am upset that my friend won the award instead of me & I care for James as my best friend and believe he worked hard to win the award', ""I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award"", ""I think I wasn't good enough to win the award & I am convinced that our boss was biased in his decision""]",4,(e) Disappointment & Admiration.,4,"I'm sorry, but you have not provided the correct scenario, question, or choices. Please provide more information so I can assist you better.",-1,(c) Disappointment & Remorse.,2,(b),1,"Based on the scenario provided, it is likely that the speaker would feel disappointment and admiration in this situation. 

Admiration because their friend won the award, which means that he was recognized for his hard work and dedication to the company.

Disappointment because the speaker did not win the award themselves, even though they had also put in a lot of effort to be considered for it. 

Therefore, the correct answer is (e).",4,(b) I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award.,1,"Based on the given scenario, the most appropriate emotions that you would feel in this situation would be (e) Disappointment & Admiration.

When James won the award and you didn't, you may initially feel disappointed because you had also put in a lot of effort into the application process and had high hopes of winning. However, despite feeling disappointed, you may still admire your friend's achievement and congratulate him for his success. Therefore, the correct answer is (e).",4,(c) I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision.,2,"The scenario states that James's friend won the employee of the year award despite both being applicants. The fact that James did not celebrate suggests that he may have felt disappointed. Additionally, since he has been best friends with his colleague for over a decade and they have both worked hard for the award, there may be some admiration for their friend's achievement as well.

Therefore, the correct answer is (e) Disappointment & Admiration.",4,(b) I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award,1
"['Disapproval & Embarrassment', 'Sadness & Pride', 'Anger & Nervousness', 'Sadness & Nervousness', 'Pride & Nervousness', 'Embarrassment & Nervousness']",1,"['He felt bad that I lost & He knew the boss is biased towards him', ""He was hoping to lose the award & He didn't believe that he deserved the award"", 'He felt bad that I lost & He worked hard for the award', 'He worked hard for the award & He knew the boss is biased towards him', 'He was hoping to lose the award & He knew the boss is biased towards him', 'He was expecting a huge celebration after winning the award & He felt bad that I lost']",2,(e) Pride & Nervousness.,4,(c) He felt bad that I lost & He worked hard for the award,2,"Based on the scenario provided, it is likely that James would feel pride and nervousness in this situation. Winning the employee of the year award is an achievement that can bring a sense of pride, while also feeling nervous or anxious about potentially disappointing his friend who did not win the award. Therefore, the correct answer is (e).",4,(c) He felt bad that I lost & He worked hard for the award.,2,(e) Pride & Nervousness.,4,"The most likely reason for James to feel pride and nervous in this situation would be (c) he felt bad that his friend lost and he worked hard for the award. Pride because he won the award, and nervousness because he may have felt guilty or concerned about how his friend would react to the news.",2,"Based on the given scenario, it is likely that James would feel a mix of emotions after finding out that his friend won the employee of the year award instead of him. It is possible that James may initially feel disappointed or embarrassed that his friend won instead of him. However, it is also possible that he may feel proud of his friend's accomplishment and nervous about how his own feelings will be perceived in light of the fact that he did not win the award. Therefore, the most appropriate answer to the question would be (e) Pride & Nervousness.",4,(c) He felt bad that I lost & He worked hard for the award,2,"I'm sorry, but based on the given scenario and information, it is not possible to determine exactly what emotions James would ultimately feel in this situation. It depends on his personal feelings and perspective towards winning or losing the award. However, based on the given choices, the most appropriate answer would be either (e) Pride & Nervousness or (f) Embarrassment & Nervousness. These options suggest that James may feel proud of his accomplishment but also nervous or embarrassed about his friend's reaction.",4,"The most likely reason why James would feel nervous and prideful in this situation is option (c): he felt bad that his friend lost but also proud of his own achievement. He may have been disappointed that his friend did not win, but he would still feel good about receiving the award himself. Options (a), (b), (d), and (e) suggest that James did not want to win or believed that he did not deserve the award, which does not match the given scenario. Option (f) suggests that James expected a huge celebration after winning the award, which is not necessarily true based on the information provided.",0
"['Relief & Delight', 'Embarrassment & Pride', 'Disappointment & Pride', 'Pride & Excitement', 'Relief & Disappointment', 'Embarrassment & Excitement']",4,"['I passed the exam after thinking I would fail & I did many practice tests before the exam', 'I had studied extensively for the math exam & I did many practice tests before the exam', 'I had studied extensively for the math exam & I wanted to do better in the exam', 'I did many practice tests before the exam & I wanted to do better in the exam', 'I passed the exam after thinking I would fail & I wanted to do better in the exam', ""I couldn't remember the material during the exam & I wanted to do better in the exam""]",4,(e) Relief & Disappointment.,4,(a),0,(c) Disappointment & Pride.,2,(a),0,(e) Relief & Disappointment.,4,(e) I passed the exam after thinking I would fail & I wanted to do better in the exam.,4,(e) Relief & Disappointment,4,(c) I had studied extensively for the math exam & I wanted to do better in the exam.,2,(a) Relief & Delight,0,(a) I passed the exam after thinking I would fail & I did many practice tests before the exam,0
"['Excitement & Nervousness & Delight', 'Nervousness & Delight & Embarrassment', 'Nervousness & Pride & Delight', 'Excitement & Delight & Embarrassment', 'Excitement & Pride & Embarrassment', 'Excitement & Embarrassment & Hopeless']",3,"[""She finally got the chance to talk to Taylor Swift & She can enjoy coffee while listening to Taylor Swift & She didn't know the concert is held in her favorite city"", ""Everybody else wants her to go to the concert & She's scared of crowded places like concerts & The people in the coffeeshop liked her voice"", 'She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist', ""She finally got the chance to talk to Taylor Swift & She didn't get the chance to go to the concert & She didn't know the concert is held in her favorite city"", ""She's scared of crowded places like concerts & She actually got the ticket, despite the long waitlist & She's surprised by Taylor Swift's recent music album"", ""Everybody else wants her to go to the concert & She screamed in the cafe & She didn't get the chance to go to the concert""]",2,(a) Excitement & Nervousness & Delight,0,"(c) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",2,(c) Nervousness & Pride & Delight,2,"(c) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",2,"The correct answer is (d). Charlene would ultimately feel excitement, delight, and embarrassment in this situation. She is excited because she got to buy tickets to Taylor Swift's concert, which she has been saving up for a year. She feels delighted because she succeeded in buying the tickets despite the long waitlist. However, she also feels embarrassed when she realizes that she caused a commotion in the cafe and apologizes to the other customers.",3,"(c) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",2,(a) Excitement & Nervousness & Delight,0,"(c) She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist",2,"The correct answer is (d). Charlene would ultimately feel excitement, delight, and embarrassment in this situation.",3,The correct answer is (c). Charlene feels excitement and delight because she finally got the chance to go to the concert she always wanted to go. She feels embarrassed because she screamed in the cafe and realized what she had done immediately after buying the ticket.,2
"['Excitement & Sadness & Embarrassment', 'Sadness & Hopeless & Embarrassment', 'Sadness & Nervousness & Hopeless', 'Excitement & Nervousness & Annoyance', 'Nervousness & Annoyance & Embarrassment', 'Excitement & Sadness & Nervousness']",5,"['She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own', 'She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll', 'She is excited about packing & She wants to leave her family as soon as possible & She fears losing the doll', ""She thinks she would stay with her parents forever if she doesn't leave & She worries her family can't take care of themselves & She fears losing the doll"", ""She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll"", 'She wants to leave her family as soon as possible & She has to face new problems on her own & She fears losing the doll']",0,"The correct answer is (f) Excitement & Sadness & Nervousness.

Explanation:
Naomi is excited about the opportunity to attend college abroad, but at the same time, she may also feel sad about leaving behind her family and having to live alone for the first time. She may also feel nervous about adapting to a new environment and meeting new people. These emotions are all natural and understandable given the situation.",5,(a),0,(f) Excitement & Sadness & Nervousness,5,(a),0,(f) Excitement & Sadness & Nervousness,5,(e),4,"The most likely emotions that Naomi would ultimately feel in this situation are (f) excitement, sadness, and nervousness. She may be excited about the opportunity to explore a new culture and start a new chapter in her life, but also sad to leave behind her family and familiar surroundings. She may also feel nervous about living alone and being away from home for the first time. The doll that she brought may remind her of happier times with her mother and make her feel a sense of comfort and nostalgia.",5,(a) She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own,0,(f) Excitement & Sadness & Nervousness,5,(b) She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll,1
"['Disappointment & Pride & Embarrassment', 'Annoyance & Disappointment & Pride', 'Disappointment & Hopeless & Embarrassment', 'Disappointment & Pride & Hopeless', 'Annoyance & Pride & Relief', 'Disappointment & Relief & Hopeless']",1,"['I applied to a significant number of universities & I did not want to get an offer from other universities & I get to attend a university on a full scholarship', 'I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship', 'I applied to a significant number of universities & I got an offer from a low ranking university & I received an email instead of a call', 'I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university', 'I was rejected by my dream university & I got an offer from a low ranking university & I did not want to get an offer from other universities', 'I applied to a significant number of universities & I got an offer from a low ranking university & I am better than the admission team']",1,(d) Disappointment & Pride & Hopeless,3,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,1,"The correct answer is (d). Disappointment & Pride & Hopeless. 

Explanation:
When someone applies to several universities and receives rejection letters from some of them, it can lead to feelings of disappointment as they did not achieve their desired outcome. However, receiving an offer from one of the other universities and also receiving a scholarship can give rise to pride as they have been recognized for their academic achievements. The uncertainty about the fate of the remaining universities can lead to feelings of hopelessness. Therefore, option (d) is the most appropriate choice.",3,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,1,(d) Disappointment & Pride & Hopeless,3,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,1,(d) Disappointment & Pride & Hopeless,3,(b),1,(d) Disappointment & Pride & Hopeless,3,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,1
"['Relief & Pride & Nervousness', 'Remorse & Annoyance & Pride', 'Annoyance & Guilt & Pride', 'Remorse & Relief & Annoyance', 'Relief & Annoyance & Guilt', 'Remorse & Pride & Nervousness']",3,"['I thought I was unprepared for the exam & I realized I passed the exam & I was unsure about my answers', 'I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over', ""I thought I was unprepared for the exam & I had wasted time on it during the exam & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I was unsure about my answers & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over"", ""I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities""]",4,(e) Relief & Annoyance & Guilt,4,(b) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over.,1,(e) Relief & Annoyance & Guilt,4,(b) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,1,(e) Relief & Annoyance & Guilt,4,"The correct answer is (e). 

When you were sure of your answers until the last question, but couldn't figure out a solution and spent the rest of the exam on it, it indicates that you had the ability to solve the question but didn't think of it during the exam. Additionally, you found the solution to the problem that you couldn't figure out before only after the exam was over, which shows that you only discovered the answer after thinking about it later. These factors suggest that you felt guilty because you had the ability to solve the question but didn't use it during the exam.",4,(a) Relief & Pride & Nervousness,0,(b) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,1,"(e) Relief & Annoyance & Guilt

Reasoning:
- Feeling relief because you were well-prepared and confident in most of the questions, but struggled with the last one.
- Feeling annoyed because you spent a lot of time on the last question and couldn't solve it, which may have affected your overall score.
- Feeling guilty because you realized that you could have finished the exam earlier if you didn't spend so much time on the last question.",4,(b) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,1
"['Pride & Remorse', 'Disappointment & Hopeless', 'Disappointment & Remorse', 'Embarrassment & Remorse', 'Pride & Annoyance', 'Pride & Embarrassment']",4,"['His team got first place & His teammates put in a lot of effort', ""His team got first place & He doesn't like teamwork assignments"", ""His contribution to the project was recognized & His team's project was chosen as the best"", 'His team got first place & His teammates got the highest mark without doing any work', ""He did all the work for this project & His team's project was chosen as the best"", 'His team got first place & He did all the work for this project']",3,(a) Pride & Remorse,0,(e) He did all the work for this project & His team's project was chosen as the best,4,(a) Pride & Remorse.,0,(e) He did all the work for this project & His team's project was chosen as the best.,4,(a) Pride & Remorse.,0,(e) He did all the work for this project & His team's project was chosen as the best,4,(a) Pride & Remorse,0,(e) He did all the work for this project & His team's project was chosen as the best,4,(a) Pride & Remorse.,0,(e) He did all the work for this project & His team's project was chosen as the best,4
"['Sadness & Pride', 'Delight & Sadness', 'Nervousness & Pride', 'Disappointment & Delight', 'Delight & Hopeful', 'Disappointment & Hopeful']",3,"['She was praised by her idol & She discovered a new baking technique', 'She discovered a new baking technique & She got a lot of money from the competition', 'The judges disliked her baking style & She discovered a new baking technique', ""She didn't win the competition despite working hard for it & She was praised by her idol"", 'She misplaced her favourite baking pan & She discovered a new baking technique', 'The judges disliked her baking style & She got a lot of money from the competition']",3,"(e) Delight & Hopeful. 

Even though Laura did not win the competition, she was still praised by her baking idol and accomplished something significant by making it to the final round. Therefore, she would likely feel a sense of delight for her accomplishment and hopefulness for future opportunities to improve and succeed in her baking career.",4,(d) She didn't win the competition despite working hard for it & She was praised by her idol,3,(e) Delight & Hopeful,4,(d) She didn't win the competition despite working hard for it & She was praised by her idol,3,"(e) Delight & Hopeful. 

Laura may feel disappointed that she did not win the competition, but she can also be delighted by the fact that her work was recognized and praised by her baking idol. She may feel hopeful for future opportunities to compete and improve her skills.",4,(d) She didn't win the competition despite working hard for it & She was praised by her idol.,3,(e) Delight & Hopeful,4,(d) She didn't win the competition despite working hard for it & She was praised by her idol,3,"The correct answer is (d) Disappointment & Delight.

While Laura may be disappointed that she did not win the competition, she would also feel delighted that she had made it to the final round and was praised by her baking idol. Therefore, option (d) is the most appropriate choice.",3,(d) She didn't win the competition despite working hard for it & She was praised by her idol,3
