Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Sadness', 'Disapproval', 'Pride', 'Relief', 'Sentimental', 'Trust']",3,"['Her brother appreciated her painting', 'She stayed up all night', 'She finished her painting', 'She has doubts about her painting']",0,Answer : (c ) P ride,2,Answer : (d ) She had doubtes about the exhibition,3,Answer : (c ) P ride,2,Answer : (d ) She had doubtes about the exhibition,3,Answer : (c ) P ride,2,Answer : (d ) She had doubtes about the exhibition,3,Answer : (c ) P ride,2,Answer : (d ) She had doubtes about the exhibition,3,Answer : (c ) P ride,2,Answer : (d ) She had doubtes about the exhibition,3
"['Disappointment', 'Hopeful', 'Disgust', 'Fear', 'Love', 'Nervousness']",4,"['She is forced to care for the puppy', 'She feels gratitude for the puppy not attacking her', 'She begins to take care of and develop a bond with the puppy', 'She feels pity for every dog now.']",2,Answer : (e ) Love,4,Answer : (c). She begin to takes care and developing a bonds with puppies.,2,Answer : (e ) Love,4,Answer : (c). She begin to takes care and developing a bonds with puppies.,2,Answer : (e ) Love,4,Answer : (c). She begin to takes care and developing a bonds with puppies.,2,Answer : (e ) Love,4,Answer : (c). She begin to takes care and developing a bonds with puppies.,2,Answer : (e ) Love,4,Answer : (c). She begin to takes care and developing a bonds with puppies.,2
"['Anticipation', 'Pride', 'Guilt', 'Amusement', 'Relief', 'Nervousness']",4,"['She was upset about the cancellation of her exams', 'She could not find time to study because of her social life', 'She discovered a virus outbreak in her college', 'She was worried about the exam but it got cancelled']",3,Answer : (e ) Relie,4,Answer : (d ) She Was Worried About The Exam But It Got Cancelled,3,Answer : (e ) Relie,4,Answer : (d ) She Was Worried About The Exam But It Got Cancelled,3,Answer : (e ) Relie,4,Answer : (d ) She Was Worried About The Exam But It Got Cancelled,3,Answer : (e ) Relie,4,Answer : (d ) She Was Worried About The Exam But It Got Cancelled,3,Answer : (e ) Relie,4,Answer : (d ) She Was Worried About The Exam But It Got Cancelled,3
"['Remorse', 'Admiration', 'Disappointment', 'Anger', 'Embarrassment', 'Gratitude']",1,"['Jessica apologized for being late', 'Jessica was helping a family stuck on the highway', 'Jessica arrived at the date after two hours', 'Jessica was stuck in traffic']",1,Answer : (c ) Disppointmnet,2,Answer : (b). Jesscia was helpin a fsmily stuck On the Highway.,1,Answer : (c ) Disppointmnet,2,Answer : (b). Jesscia was helpin a fsmily stuck On the Highway.,1,Answer : (c ) Disppointmnet,2,Answer : (b). Jesscia was helpin a fsmily stuck On the Highway.,1,Answer : (c ) Disppointmnet,2,Answer : (b). Jesscia was helpin a fsmily stuck On the Highway.,1,Answer : (c ) Disppointmnet,2,Answer : (b). Jesscia was helpin a fsmily stuck On the Highway.,1
"['Trust', 'Curiosity', 'Guilt', 'Amusement', 'Disapproval', 'Gratitude']",2,"['She felt she should not have agreed to the date with Roger', 'She had to leave the family on the highway to come to the date', 'She was late to the date because she stopped to help a family on the way', 'She was thinking about ending the date early.']",2,Answer : (c ) Guilty,2,Answer : (c). She Was Late to The Date Because She Stopped to Help a Family on The Way.,2,Answer : (c ) Guilty,2,Answer : (c). She Was Late to The Date Because She Stopped to Help a Family on The Way.,2,Answer : (c ) Guilty,2,Answer : (c). She Was Late to The Date Because She Stopped to Help a Family on The Way.,2,Answer : (c ) Guilty,2,Answer : (c). She Was Late to The Date Because She Stopped to Help a Family on The Way.,2,Answer : (c ) Guilty,2,Answer : (c). She Was Late to The Date Because She Stopped to Help a Family on The Way.,2
"['Disappointment & Admiration', 'Disappointment & Remorse', 'Disappointment & Indifferent', 'Admiration & Pride', 'Pride & Remorse', 'Amusement & Indifferent']",0,"['I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision', 'I am upset that my friend won the award instead of me & I care for James as my best friend and believe he worked hard to win the award', ""I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award"", ""I think I wasn't good enough to win the award & I am convinced that our boss was biased in his decision"", 'I am upset that my friend won the award instead of me & I am convinced that our boss was biased in his decision', 'I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award']",2,Answer : (b: Disppointement & remorce),1,Answer : (b). I Am upsets that My Friend Won the Award Instead of Me &  I Care for Him as My Best Friend and Believe He Worked Hard to Win the Awards.,1,Answer : (b: Disppointement & remorce),1,Answer : (b). I Am upsets that My Friend Won the Award Instead of Me &  I Care for Him as My Best Friend and Believe He Worked Hard to Win the Awards.,1,Answer : (b: Disppointement & remorce),1,Answer : (b). I Am upsets that My Friend Won the Award Instead of Me &  I Care for Him as My Best Friend and Believe He Worked Hard to Win the Awards.,1,Answer : (b: Disppointement & remorce),1,Answer : (b). I Am upsets that My Friend Won the Award Instead of Me &  I Care for Him as My Best Friend and Believe He Worked Hard to Win the Awards.,1,Answer : (b: Disppointement & remorce),1,Answer : (b). I Am upsets that My Friend Won the Award Instead of Me &  I Care for Him as My Best Friend and Believe He Worked Hard to Win the Awards.,1
"['Embarrassment & Nervousness', 'Disapproval & Embarrassment', 'Pride & Nervousness', 'Sadness & Nervousness', 'Anger & Nervousness', 'Sadness & Pride']",5,"['He felt bad that I lost & He knew the boss is biased towards him', 'He was expecting a huge celebration after winning the award & He felt bad that I lost', 'He worked hard for the award & He knew the boss is biased towards him', 'He felt bad that I lost & He worked hard for the award', ""He was hoping to lose the award & He didn't believe that he deserved the award"", 'He was hoping to lose the award & He knew the boss is biased towards him']",3,Answer : (c ) P ride & nervousnes,2,Answer : (c ) He Worked hard For the Award & he knew The Boss Is Biased Towards Him.,2,Answer : (c ) P ride & nervousnes,2,Answer : (c ) He Worked hard For the Award & he knew The Boss Is Biased Towards Him.,2,Answer : (c ) P ride & nervousnes,2,Answer : (c ) He Worked hard For the Award & he knew The Boss Is Biased Towards Him.,2,Answer : (c ) P ride & nervousnes,2,Answer : (c ) He Worked hard For the Award & he knew The Boss Is Biased Towards Him.,2,Answer : (c ) P ride & nervousnes,2,Answer : (c ) He Worked hard For the Award & he knew The Boss Is Biased Towards Him.,2
"['Relief & Disappointment', 'Relief & Delight', 'Embarrassment & Excitement', 'Disappointment & Pride', 'Pride & Excitement', 'Embarrassment & Pride']",0,"['I had studied extensively for the math exam & I wanted to do better in the exam', 'I passed the exam after thinking I would fail & I wanted to do better in the exam', 'I did many practice tests before the exam & I wanted to do better in the exam', 'I had studied extensively for the math exam & I did many practice tests before the exam', 'I passed the exam after thinking I would fail & I did many practice tests before the exam', ""I couldn't remember the material during the exam & I wanted to do better in the exam""]",1,Answer : (c Em barrassm ent & e xcitem ent),2,Answer : (c). I done many practices tests Before the Exam.,2,Answer : (c Em barrassm ent & e xcitem ent),2,Answer : (c). I done many practices tests Before the Exam.,2,Answer : (c Em barrassm ent & e xcitem ent),2,Answer : (c). I done many practices tests Before the Exam.,2,Answer : (c Em barrassm ent & e xcitem ent),2,Answer : (c). I done many practices tests Before the Exam.,2,Answer : (c Em barrassm ent & e xcitem ent),2,Answer : (c). I done many practices tests Before the Exam.,2
"['Excitement & Nervousness & Delight', 'Nervousness & Delight & Embarrassment', 'Excitement & Pride & Embarrassment', 'Excitement & Delight & Embarrassment', 'Excitement & Embarrassment & Hopeless', 'Nervousness & Pride & Delight']",3,"[""She's scared of crowded places like concerts & She actually got the ticket, despite the long waitlist & She's surprised by Taylor Swift's recent music album"", ""She finally got the chance to talk to Taylor Swift & She can enjoy coffee while listening to Taylor Swift & She didn't know the concert is held in her favorite city"", ""Everybody else wants her to go to the concert & She's scared of crowded places like concerts & The people in the coffeeshop liked her voice"", ""Everybody else wants her to go to the concert & She screamed in the cafe & She didn't get the chance to go to the concert"", 'She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist', ""She finally got the chance to talk to Taylor Swift & She didn't get the chance to go to the concert & She didn't know the concert is held in her favorite city""]",4,Answer : (c ) Exitement& Prive &Embarassment,2,Answer : (e). She could go into the show she'd always desired and she screeched in a cavern.,4,Answer : (c ) Exitement& Prive &Embarassment,2,Answer : (e). She could go into the show she'd always desired and she screeched in a cavern.,4,Answer : (c ) Exitement& Prive &Embarassment,2,Answer : (e). She could go into the show she'd always desired and she screeched in a cavern.,4,Answer : (c ) Exitement& Prive &Embarassment,2,Answer : (e). She could go into the show she'd always desired and she screeched in a cavern.,4,Answer : (c ) Exitement& Prive &Embarassment,2,Answer : (e). She could go into the show she'd always desired and she screeched in a cavern.,4
"['Excitement & Sadness & Embarrassment', 'Excitement & Nervousness & Annoyance', 'Nervousness & Annoyance & Embarrassment', 'Sadness & Hopeless & Embarrassment', 'Excitement & Sadness & Nervousness', 'Sadness & Nervousness & Hopeless']",4,"[""She thinks she would stay with her parents forever if she doesn't leave & She worries her family can't take care of themselves & She fears losing the doll"", 'She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll', ""She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll"", 'She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own', 'She is excited about packing & She wants to leave her family as soon as possible & She fears losing the doll', 'She wants to leave her family as soon as possible & She has to face new problems on her own & She fears losing the doll']",3,Answer : (c ) Nerves & annoyances & embarrassments,2,"Answer :
B",1,Answer : (c ) Nerves & annoyances & embarrassments,2,"Answer :
B",1,Answer : (c ) Nerves & annoyances & embarrassments,2,"Answer :
B",1,Answer : (c ) Nerves & annoyances & embarrassments,2,"Answer :
B",1,Answer : (c ) Nerves & annoyances & embarrassments,2,"Answer :
B",1
"['Disappointment & Relief & Hopeless', 'Disappointment & Hopeless & Embarrassment', 'Annoyance & Disappointment & Pride', 'Disappointment & Pride & Embarrassment', 'Disappointment & Pride & Hopeless', 'Annoyance & Pride & Relief']",2,"['I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university', 'I applied to a significant number of universities & I got an offer from a low ranking university & I received an email instead of a call', 'I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship', 'I was rejected by my dream university & I got an offer from a low ranking university & I did not want to get an offer from other universities', 'I applied to a significant number of universities & I did not want to get an offer from other universities & I get to attend a university on a full scholarship', 'I applied to a significant number of universities & I got an offer from a low ranking university & I am better than the admission team']",2,Answer : (b). Disppointmen & hopeless.,1,Answer : (c). Igot rejectedby someuniversitiesbutoffered afull scholarshipsby another.,2,Answer : (b). Disppointmen & hopeless.,1,Answer : (c). Igot rejectedby someuniversitiesbutoffered afull scholarshipsby another.,2,Answer : (b). Disppointmen & hopeless.,1,Answer : (c). Igot rejectedby someuniversitiesbutoffered afull scholarshipsby another.,2,Answer : (b). Disppointmen & hopeless.,1,Answer : (c). Igot rejectedby someuniversitiesbutoffered afull scholarshipsby another.,2,Answer : (b). Disppointmen & hopeless.,1,Answer : (c). Igot rejectedby someuniversitiesbutoffered afull scholarshipsby another.,2
"['Relief & Annoyance & Guilt', 'Remorse & Pride & Nervousness', 'Annoyance & Guilt & Pride', 'Relief & Pride & Nervousness', 'Remorse & Annoyance & Pride', 'Remorse & Relief & Annoyance']",5,"[""I thought I was unprepared for the exam & I had wasted time on it during the exam & I didn't prepare well enough"", 'I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over', ""I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over"", ""I had the ability to solve the question but didn't think of it during the exam & I was unsure about my answers & I didn't prepare well enough"", ""I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities"", 'I thought I was unprepared for the exam & I realized I passed the exam & I was unsure about my answers']",2,"Answer : (c). AnNOYance, GuilT & PrIdE.",2,Answer : (b). Ihad difficulty solvin thelast question& I doubta my abilitie s.,1,"Answer : (c). AnNOYance, GuilT & PrIdE.",2,Answer : (b). Ihad difficulty solvin thelast question& I doubta my abilitie s.,1,"Answer : (c). AnNOYance, GuilT & PrIdE.",2,Answer : (b). Ihad difficulty solvin thelast question& I doubta my abilitie s.,1,"Answer : (c). AnNOYance, GuilT & PrIdE.",2,Answer : (b). Ihad difficulty solvin thelast question& I doubta my abilitie s.,1,"Answer : (c). AnNOYance, GuilT & PrIdE.",2,Answer : (b). Ihad difficulty solvin thelast question& I doubta my abilitie s.,1
"['Pride & Embarrassment', 'Disappointment & Remorse', 'Pride & Remorse', 'Disappointment & Hopeless', 'Embarrassment & Remorse', 'Pride & Annoyance']",5,"[""His team got first place & He doesn't like teamwork assignments"", 'His team got first place & He did all the work for this project', 'His team got first place & His teammates put in a lot of effort', 'His team got first place & His teammates got the highest mark without doing any work', ""He did all the work for this project & His team's project was chosen as the best"", ""His contribution to the project was recognized & His team's project was chosen as the best""]",3,Answer : (c ) P ride &Remor se.,2,Answer : (b). His Team got First Place & he did All the Work for This Project.,1,Answer : (c ) P ride &Remor se.,2,Answer : (b). His Team got First Place & he did All the Work for This Project.,1,Answer : (c ) P ride &Remor se.,2,Answer : (b). His Team got First Place & he did All the Work for This Project.,1,Answer : (c ) P ride &Remor se.,2,Answer : (b). His Team got First Place & he did All the Work for This Project.,1,Answer : (c ) P ride &Remor se.,2,Answer : (b). His Team got First Place & he did All the Work for This Project.,1
"['Sadness & Pride', 'Disappointment & Hopeful', 'Nervousness & Pride', 'Delight & Hopeful', 'Disappointment & Delight', 'Delight & Sadness']",4,"['She was praised by her idol & She discovered a new baking technique', 'She discovered a new baking technique & She got a lot of money from the competition', 'The judges disliked her baking style & She got a lot of money from the competition', 'The judges disliked her baking style & She discovered a new baking technique', ""She didn't win the competition despite working hard for it & She was praised by her idol"", 'She misplaced her favourite baking pan & She discovered a new baking technique']",4,Answer : (b ) Disppointement & hopeful,1,Answer : (e). She did not win despite putting in weeks worth of effort and was still praise by a well-known passey chef,4,Answer : (b ) Disppointement & hopeful,1,Answer : (e). She did not win despite putting in weeks worth of effort and was still praise by a well-known passey chef,4,Answer : (b ) Disppointement & hopeful,1,Answer : (e). She did not win despite putting in weeks worth of effort and was still praise by a well-known passey chef,4,Answer : (b ) Disppointement & hopeful,1,Answer : (e). She did not win despite putting in weeks worth of effort and was still praise by a well-known passey chef,4,Answer : (b ) Disppointement & hopeful,1,Answer : (e). She did not win despite putting in weeks worth of effort and was still praise by a well-known passey chef,4
"['Hopeless & Disgust', 'Embarrassment & Disgust', 'Caring & Sadness', 'Caring & Embarrassment', 'Caring & Disgust', 'Caring & Amusement']",2,"['The homeless man bought him a car & He realized the homeless man is not homeless', 'He donated a minimal amount to charity & The homeless man wanted more money from him', 'He donated a minimal amount to charity & He realized the homeless man is not homeless', 'He saw a distressing news story on television & The homeless man wanted more money from him', 'He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car', 'He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car']",5,Answer : (c ) Carling & sadness,2,Answer : (e). He helps the Homeless Man regardlessly and the Man bought Ben a Car.,4,Answer : (c ) Carling & sadness,2,Answer : (e). He helps the Homeless Man regardlessly and the Man bought Ben a Car.,4,Answer : (c ) Carling & sadness,2,Answer : (e). He helps the Homeless Man regardlessly and the Man bought Ben a Car.,4,Answer : (c ) Carling & sadness,2,Answer : (e). He helps the Homeless Man regardlessly and the Man bought Ben a Car.,4,Answer : (c ) Carling & sadness,2,Answer : (e). He helps the Homeless Man regardlessly and the Man bought Ben a Car.,4
"['Pride & Sentimental', 'Pride & Hopeless', 'Pride & Nervousness', 'Sentimental & Guilt', 'Hopeless & Guilt', 'Gratitude & Guilt']",1,"['His injury is not severe & He cannot pursue his passion for playing soccer for a long time', 'He is the best player in the team & His team won the championship without him', 'He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time', 'He finished the match although he was injured & His team won the championship without him', 'He is the best player in the team & He cannot pursue his passion for playing soccer for a long time', 'He finished the match although he was injured & He cannot score another goal in the match']",2,Answer : (c ) Prive & nervous,2,Answer : (c). He manage to helped his Team win While being injured and he cannot Pursue His passion For playing Soccer for A long Time.,2,Answer : (c ) Prive & nervous,2,Answer : (c). He manage to helped his Team win While being injured and he cannot Pursue His passion For playing Soccer for A long Time.,2,Answer : (c ) Prive & nervous,2,Answer : (c). He manage to helped his Team win While being injured and he cannot Pursue His passion For playing Soccer for A long Time.,2,Answer : (c ) Prive & nervous,2,Answer : (c). He manage to helped his Team win While being injured and he cannot Pursue His passion For playing Soccer for A long Time.,2,Answer : (c ) Prive & nervous,2,Answer : (c). He manage to helped his Team win While being injured and he cannot Pursue His passion For playing Soccer for A long Time.,2
"['Disapproval & Guilt', 'Love & Annoyance', 'Love & Guilt', 'Annoyance & Disapproval', 'Disapproval & Nervousness', 'Annoyance & Nervousness']",1,"[""She felt her personal space invaded & She doesn't want the toddler liking her husband more"", 'Her husband made a mess in the room & She loves shopping and was annoyed to come back home', 'Her husband made a mess in the room and she found their toddler sleeping with him endearing & She got to go out and get a break from toddler duties', 'She got to go out and get a break from toddler duties & She felt her personal space invaded', 'Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room', 'Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room and she found their toddler sleeping with him endearing']",4,Answer : (c ) Love and Guilty,2,Answer : (c). Her Husband made mess In the Room and She found Their Toddler Sleeping With Him Endearing & she Got to Go Out and Get a Break From Todder Duties.,2,Answer : (c ) Love and Guilty,2,Answer : (c). Her Husband made mess In the Room and She found Their Toddler Sleeping With Him Endearing & she Got to Go Out and Get a Break From Todder Duties.,2,Answer : (c ) Love and Guilty,2,Answer : (c). Her Husband made mess In the Room and She found Their Toddler Sleeping With Him Endearing & she Got to Go Out and Get a Break From Todder Duties.,2,Answer : (c ) Love and Guilty,2,Answer : (c). Her Husband made mess In the Room and She found Their Toddler Sleeping With Him Endearing & she Got to Go Out and Get a Break From Todder Duties.,2,Answer : (c ) Love and Guilty,2,Answer : (c). Her Husband made mess In the Room and She found Their Toddler Sleeping With Him Endearing & she Got to Go Out and Get a Break From Todder Duties.,2
"['Gratitude & Guilt', 'Disapproval & Joy', 'Anger & Gratitude', 'Joy & Hopeless', 'Anger & Disapproval', 'Gratitude & Joy']",0,"[""She destroyed the children's soccer ball & The kids asked for their ball back"", 'She appreciates the children respecting her personal space & The kids asked for their ball back', 'The children apologized and offered to replace the plants & The kids asked for their ball back', ""The children apologized and offered to replace the plants & She destroyed the children's soccer ball"", 'The children apologized and offered to replace the plants & The children stopped playing', ""She doesn't like soccer & The kids asked for their ball back""]",3,Answer : (c ) Angry & gratitude,2,Answer : (b). She appreciate the Children respect her Personal Space & the kiddos asked  for the Ball back,1,Answer : (c ) Angry & gratitude,2,Answer : (b). She appreciate the Children respect her Personal Space & the kiddos asked  for the Ball back,1,Answer : (c ) Angry & gratitude,2,Answer : (b). She appreciate the Children respect her Personal Space & the kiddos asked  for the Ball back,1,Answer : (c ) Angry & gratitude,2,Answer : (b). She appreciate the Children respect her Personal Space & the kiddos asked  for the Ball back,1,Answer : (c ) Angry & gratitude,2,Answer : (b). She appreciate the Children respect her Personal Space & the kiddos asked  for the Ball back,1
