Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['Relief', 'Pride', 'Trust', 'Disapproval', 'Sadness', 'Sentimental']",0,"['She finished her painting', 'Her brother appreciated her painting', 'She stayed up all night', 'She has doubts about her painting']",1,(b) Pride,1,(b) Her brother appreciated her painting,1,(b) Pride,1,(b) Her brother appreciated her painting,1,(b) Pride,1,(b) Her brother appreciated her painting,1,(b) Pride,1,(b) Her brother appreciated her painting,1,(b) Pride,1,(b) Her brother appreciated her painting,1
"['Fear', 'Love', 'Nervousness', 'Disgust', 'Disappointment', 'Hopeful']",1,"['She feels gratitude for the puppy not attacking her', 'She is forced to care for the puppy', 'She begins to take care of and develop a bond with the puppy', 'She feels pity for every dog now.']",2,(b) Love,1,(c) She begins to take care of and develop a bond with the puppy.,2,(b) Love,1,(c) She begins to take care of and develop a bond with the puppy.,2,(b) Love,1,(c) She begins to take care of and develop a bond with the puppy.,2,(b) Love,1,(c) She begins to take care of and develop a bond with the puppy.,2,(b) Love,1,(c) She begins to take care of and develop a bond with the puppy.,2
"['Nervousness', 'Relief', 'Pride', 'Guilt', 'Anticipation', 'Amusement']",1,"['She could not find time to study because of her social life', 'She discovered a virus outbreak in her college', 'She was upset about the cancellation of her exams', 'She was worried about the exam but it got cancelled']",3,(b) Relief,1,(d) She was worried about the exam but it got cancelled.,3,(b) Relief,1,(d) She was worried about the exam but it got cancelled.,3,(b) Relief,1,(d) She was worried about the exam but it got cancelled.,3,(b) Relief,1,(d) She was worried about the exam but it got cancelled.,3,(b) Relief,1,(d) She was worried about the exam but it got cancelled.,3
"['Disappointment', 'Admiration', 'Anger', 'Embarrassment', 'Gratitude', 'Remorse']",1,"['Jessica apologized for being late', 'Jessica was stuck in traffic', 'Jessica was helping a family stuck on the highway', 'Jessica arrived at the date after two hours']",2,(e) Gratitude,4,(a) Jessica apologized for being late,0,(e) Gratitude,4,(a) Jessica apologized for being late,0,(e) Gratitude,4,(a) Jessica apologized for being late,0,(e) Gratitude,4,(a) Jessica apologized for being late,0,(e) Gratitude,4,(a) Jessica apologized for being late,0
"['Guilt', 'Gratitude', 'Trust', 'Curiosity', 'Amusement', 'Disapproval']",0,"['She had to leave the family on the highway to come to the date', 'She felt she should not have agreed to the date with Roger', 'She was late to the date because she stopped to help a family on the way', 'She was thinking about ending the date early.']",2,(a) Guilt,0,(c) She was late to the date because she stopped to help a family on the way.,2,(a) Guilt,0,(c) She was late to the date because she stopped to help a family on the way.,2,(a) Guilt,0,(c) She was late to the date because she stopped to help a family on the way.,2,(a) Guilt,0,(c) She was late to the date because she stopped to help a family on the way.,2,(a) Guilt,0,(c) She was late to the date because she stopped to help a family on the way.,2
"['Disappointment & Remorse', 'Pride & Remorse', 'Disappointment & Indifferent', 'Disappointment & Admiration', 'Amusement & Indifferent', 'Admiration & Pride']",3,"['I am upset that my friend won the award instead of me & I am convinced that our boss was biased in his decision', 'I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award', ""I think I wasn't good enough to win the award & I am convinced that our boss was biased in his decision"", 'I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision', ""I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award"", 'I am upset that my friend won the award instead of me & I care for James as my best friend and believe he worked hard to win the award']",4,(a) Disappointment & Remorse,0,(e) I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award,4,(a) Disappointment & Remorse,0,(b) I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award,1,(a) Disappointment & Remorse,0,(e) I think I wasn't good enough to win the award & I care for James as my best friend and believe he worked hard to win the award,4,(d) Disappointment & Admiration,3,(d) I am upset that my friend won the award instead of me & I admire our boss for making an unbiased decision,3,(a) Disappointment & Remorse,0,(b) I am convinced that our boss was biased in his decision & I care for James as my best friend and believe he worked hard to win the award,1
"['Sadness & Pride', 'Disapproval & Embarrassment', 'Sadness & Nervousness', 'Pride & Nervousness', 'Embarrassment & Nervousness', 'Anger & Nervousness']",0,"['He was hoping to lose the award & He knew the boss is biased towards him', 'He felt bad that I lost & He knew the boss is biased towards him', ""He was hoping to lose the award & He didn't believe that he deserved the award"", 'He worked hard for the award & He knew the boss is biased towards him', 'He was expecting a huge celebration after winning the award & He felt bad that I lost', 'He felt bad that I lost & He worked hard for the award']",5,(a) Sadness & Pride,0,(f) He felt bad that I lost & He worked hard for the award,5,(a) Sadness & Pride,0,(f) He felt bad that I lost & He worked hard for the award,5,(a) Sadness & Pride,0,(f) He felt bad that I lost & He worked hard for the award,5,(a) Sadness & Pride,0,(f) He felt bad that I lost & He worked hard for the award,5,(a) Sadness & Pride,0,(f) He felt bad that I lost & He worked hard for the award,5
"['Embarrassment & Pride', 'Relief & Disappointment', 'Pride & Excitement', 'Relief & Delight', 'Embarrassment & Excitement', 'Disappointment & Pride']",1,"['I passed the exam after thinking I would fail & I wanted to do better in the exam', ""I couldn't remember the material during the exam & I wanted to do better in the exam"", 'I had studied extensively for the math exam & I did many practice tests before the exam', 'I did many practice tests before the exam & I wanted to do better in the exam', 'I had studied extensively for the math exam & I wanted to do better in the exam', 'I passed the exam after thinking I would fail & I did many practice tests before the exam']",0,(b) Relief & Disappointment,1,(a) I passed the exam after thinking I would fail & I wanted to do better in the exam,0,(b) Relief & Disappointment,1,(b) I couldn't remember the material during the exam & I wanted to do better in the exam,1,(b) Relief & Disappointment,1,(b) I couldn't remember the material during the exam & I wanted to do better in the exam,1,(b) Relief & Disappointment,1,(b) I couldn't remember the material during the exam & I wanted to do better in the exam,1,(b) Relief & Disappointment,1,(a) I passed the exam after thinking I would fail & I wanted to do better in the exam,0
"['Excitement & Pride & Embarrassment', 'Nervousness & Delight & Embarrassment', 'Nervousness & Pride & Delight', 'Excitement & Embarrassment & Hopeless', 'Excitement & Nervousness & Delight', 'Excitement & Delight & Embarrassment']",5,"[""She's scared of crowded places like concerts & She actually got the ticket, despite the long waitlist & She's surprised by Taylor Swift's recent music album"", ""Everybody else wants her to go to the concert & She screamed in the cafe & She didn't get the chance to go to the concert"", ""She finally got the chance to talk to Taylor Swift & She didn't get the chance to go to the concert & She didn't know the concert is held in her favorite city"", ""She finally got the chance to talk to Taylor Swift & She can enjoy coffee while listening to Taylor Swift & She didn't know the concert is held in her favorite city"", ""Everybody else wants her to go to the concert & She's scared of crowded places like concerts & The people in the coffeeshop liked her voice"", 'She can go to the concert she always wanted to go & She screamed in the cafe & She actually got the ticket, despite the long waitlist']",5,(f) Excitement & Delight & Embarrassment,5,(f),5,(f) Excitement & Delight & Embarrassment,5,(f),5,(f) Excitement & Delight & Embarrassment,5,(f),5,(f) Excitement & Delight & Embarrassment,5,(f),5,(f) Excitement & Delight & Embarrassment,5,(f),5
"['Sadness & Hopeless & Embarrassment', 'Sadness & Nervousness & Hopeless', 'Excitement & Sadness & Embarrassment', 'Nervousness & Annoyance & Embarrassment', 'Excitement & Nervousness & Annoyance', 'Excitement & Sadness & Nervousness']",5,"['She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own', 'She is about to experience life away from her family & She has to face new problems on her own & She fears losing the doll', 'She is excited about packing & She wants to leave her family as soon as possible & She fears losing the doll', ""She thinks she would stay with her parents forever if she doesn't leave & She worries her family can't take care of themselves & She fears losing the doll"", ""She has to face new problems on her own & She worries her family can't take care of themselves & She fears losing the doll"", 'She wants to leave her family as soon as possible & She has to face new problems on her own & She fears losing the doll']",0,(f) Excitement & Sadness & Nervousness,5,(a) She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own,0,(f) Excitement & Sadness & Nervousness,5,(a) She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own,0,(f) Excitement & Sadness & Nervousness,5,(a) She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own,0,(f) Excitement & Sadness & Nervousness,5,(a) She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own,0,(f) Excitement & Sadness & Nervousness,5,(a) She is looking forward to starting college & She is about to experience life away from her family & She has to face new problems on her own,0
"['Annoyance & Disappointment & Pride', 'Annoyance & Pride & Relief', 'Disappointment & Hopeless & Embarrassment', 'Disappointment & Pride & Embarrassment', 'Disappointment & Pride & Hopeless', 'Disappointment & Relief & Hopeless']",0,"['I applied to a significant number of universities & I did not want to get an offer from other universities & I get to attend a university on a full scholarship', 'I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship', 'I was rejected by my dream university & I got an offer from a low ranking university & I did not want to get an offer from other universities', 'I applied to a significant number of universities & I got an offer from a low ranking university & I received an email instead of a call', 'I applied to a significant number of universities & I get to attend a university on a full scholarship & I got into my dream university', 'I applied to a significant number of universities & I got an offer from a low ranking university & I am better than the admission team']",1,(b) Annoyance & Pride & Relief,1,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,1,(f) Disappointment & Relief & Hopeless,5,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,1,(f) Disappointment & Relief & Hopeless,5,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,1,(f) Disappointment & Relief & Hopeless,5,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,1,(f) Disappointment & Relief & Hopeless,5,(b) I got rejected by some universities but offered a full scholarship by another & I was rejected by my dream university & I get to attend a university on a full scholarship,1
"['Relief & Pride & Nervousness', 'Relief & Annoyance & Guilt', 'Remorse & Annoyance & Pride', 'Annoyance & Guilt & Pride', 'Remorse & Pride & Nervousness', 'Remorse & Relief & Annoyance']",5,"[""I had the ability to solve the question but didn't think of it during the exam & I found the solution to the problem that I couldn't figure out before & I only found the solution after the exam was over"", ""I had the ability to solve the question but didn't think of it during the exam & I was unsure about my answers & I didn't prepare well enough"", 'I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over', ""I had the ability to solve the question but didn't think of it during the exam & I had difficulty solving the last question & I doubted my own abilities"", ""I thought I was unprepared for the exam & I had wasted time on it during the exam & I didn't prepare well enough"", 'I thought I was unprepared for the exam & I realized I passed the exam & I was unsure about my answers']",0,(a) Relief & Pride & Nervousness,0,(c) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,2,(f) Remorse & Relief & Annoyance,5,(c),2,(a) Relief & Pride & Nervousness,0,(c) I had difficulty solving the last question & I doubted my own abilities & I only found the solution after the exam was over,2,(f) Remorse & Relief & Annoyance,5,(c),2,(f) Remorse & Relief & Annoyance,5,(c),2
"['Pride & Remorse', 'Pride & Annoyance', 'Disappointment & Remorse', 'Pride & Embarrassment', 'Embarrassment & Remorse', 'Disappointment & Hopeless']",1,"['His team got first place & His teammates put in a lot of effort', ""His team got first place & He doesn't like teamwork assignments"", 'His team got first place & He did all the work for this project', ""He did all the work for this project & His team's project was chosen as the best"", ""His contribution to the project was recognized & His team's project was chosen as the best"", 'His team got first place & His teammates got the highest mark without doing any work']",5,(b) Pride & Annoyance,1,(d) His team got first place & He did all the work for this project,3,(b) Pride & Annoyance,1,(d) His team got first place & He did all the work for this project,3,(b) Pride & Annoyance,1,(d) His team got first place & He did all the work for this project,3,(b) Pride & Annoyance,1,(d) He did all the work for this project & His team's project was chosen as the best,3,(b) Pride & Annoyance,1,(d) He did all the work for this project & His team's project was chosen as the best,3
"['Disappointment & Delight', 'Delight & Hopeful', 'Nervousness & Pride', 'Delight & Sadness', 'Sadness & Pride', 'Disappointment & Hopeful']",0,"['The judges disliked her baking style & She got a lot of money from the competition', 'She misplaced her favourite baking pan & She discovered a new baking technique', 'She was praised by her idol & She discovered a new baking technique', 'She discovered a new baking technique & She got a lot of money from the competition', 'The judges disliked her baking style & She discovered a new baking technique', ""She didn't win the competition despite working hard for it & She was praised by her idol""]",5,(e) Sadness & Pride,4,(f) She didn't win the competition despite working hard for it & She was praised by her idol,5,(e) Sadness & Pride,4,(f) She didn't win the competition despite working hard for it & She was praised by her idol,5,(e) Sadness & Pride,4,(f) She didn't win the competition despite working hard for it & She was praised by her idol,5,(e) Sadness & Pride,4,(f) She didn't win the competition despite working hard for it & She was praised by her idol,5,(e) Sadness & Pride,4,(f) She didn't win the competition despite working hard for it & She was praised by her idol,5
"['Caring & Amusement', 'Caring & Embarrassment', 'Caring & Disgust', 'Hopeless & Disgust', 'Caring & Sadness', 'Embarrassment & Disgust']",4,"['He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car', 'He helped the homeless man regardless of his own will to buy a car & The homeless man bought him a car', 'He donated a minimal amount to charity & The homeless man wanted more money from him', 'He donated a minimal amount to charity & He realized the homeless man is not homeless', 'He saw a distressing news story on television & The homeless man wanted more money from him', 'The homeless man bought him a car & He realized the homeless man is not homeless']",0,(e) Caring & Sadness,4,(a) He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,0,(e) Caring & Sadness,4,(a) He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,0,(e) Caring & Sadness,4,(a) He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,0,(e) Caring & Sadness,4,(a) He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,0,(e) Caring & Sadness,4,(a) He helped the homeless man regardless of his own will to buy a car & Giving the homeless man part of his savings meant he could no longer buy his dream car,0
"['Gratitude & Guilt', 'Hopeless & Guilt', 'Pride & Hopeless', 'Sentimental & Guilt', 'Pride & Sentimental', 'Pride & Nervousness']",2,"['He is the best player in the team & His team won the championship without him', 'His injury is not severe & He cannot pursue his passion for playing soccer for a long time', 'He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time', 'He finished the match although he was injured & He cannot score another goal in the match', 'He finished the match although he was injured & His team won the championship without him', 'He is the best player in the team & He cannot pursue his passion for playing soccer for a long time']",2,(e) Pride & Sentimental,4,(c) He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time,2,(e) Pride & Sentimental,4,(c) He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time,2,(e) Pride & Sentimental,4,(c) He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time,2,(e) Pride & Sentimental,4,(c) He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time,2,(e) Pride & Sentimental,4,(c) He managed to help his team win while being injure & He cannot pursue his passion for playing soccer for a long time,2
"['Annoyance & Nervousness', 'Disapproval & Guilt', 'Love & Annoyance', 'Annoyance & Disapproval', 'Disapproval & Nervousness', 'Love & Guilt']",2,"['Her husband made a mess in the room and she found their toddler sleeping with him endearing & She got to go out and get a break from toddler duties', ""She felt her personal space invaded & She doesn't want the toddler liking her husband more"", 'Her husband made a mess in the room & She loves shopping and was annoyed to come back home', 'Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room and she found their toddler sleeping with him endearing', 'She got to go out and get a break from toddler duties & She felt her personal space invaded', 'Seeing her husband and her toddler bonding and sleeping together warmed her heart & Her husband made a mess in the room']",5,(d) Annoyance & Disapproval,3,(b) She felt her personal space invaded & She doesn't want the toddler liking her husband more,1,(d) Annoyance & Disapproval,3,(b) She felt her personal space invaded & She doesn't want the toddler liking her husband more,1,(d) Annoyance & Disapproval,3,(b) She felt her personal space invaded & She doesn't want the toddler liking her husband more,1,(d) Annoyance & Disapproval,3,(b) She felt her personal space invaded & She doesn't want the toddler liking her husband more,1,(d) Annoyance & Disapproval,3,(b) She felt her personal space invaded & She doesn't want the toddler liking her husband more,1
"['Gratitude & Joy', 'Anger & Gratitude', 'Anger & Disapproval', 'Joy & Hopeless', 'Disapproval & Joy', 'Gratitude & Guilt']",5,"[""She doesn't like soccer & The kids asked for their ball back"", ""The children apologized and offered to replace the plants & She destroyed the children's soccer ball"", 'She appreciates the children respecting her personal space & The kids asked for their ball back', 'The children apologized and offered to replace the plants & The children stopped playing', 'The children apologized and offered to replace the plants & The kids asked for their ball back', ""She destroyed the children's soccer ball & The kids asked for their ball back""]",1,(b) Anger & Gratitude,1,(e) The children apologized and offered to replace the plants & The kids asked for their ball back,4,(b) Anger & Gratitude,1,(e) The children apologized and offered to replace the plants & The kids asked for their ball back,4,(b) Anger & Gratitude,1,(e) The children apologized and offered to replace the plants & The kids asked for their ball back,4,(b) Anger & Gratitude,1,(e) The children apologized and offered to replace the plants & The kids asked for their ball back,4,(b) Anger & Gratitude,1,(e) The children apologized and offered to replace the plants & The kids asked for their ball back,4
"['Embarrassment & Oblivious', 'Fear & Oblivious', 'Anger & Pride', 'Disappointment & Oblivious', 'Embarrassment & Fear', 'Embarrassment & Anger']",0,"[""They ruined Alexa's plant by accident & They didn't realize Alexa was at home"", ""They ruined Alexa's plant by accident & They didn't play soccer well that day"", ""They are embarrassed because they don't know how to take care of plants & They don't like asking for their stuff"", ""They are embarrassed because they don't know how to take care of plants & They didn't notice the damage they caused to the garden"", ""They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden"", ""They ruined Alexa's plant by accident & They don't know Alexa destroyed their ball""]",5,(f) Embarrassment & Anger,5,(e) They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden,4,(f) Embarrassment & Anger,5,(e) They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden,4,(f) Embarrassment & Anger,5,(e) They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden,4,(f) Embarrassment & Anger,5,(e) They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden,4,(f) Embarrassment & Anger,5,(e) They ruined Alexa's plant by accident & They didn't notice the damage they caused to the garden,4
"['Sadness', 'Joy', 'Delight', 'Disapproval', 'Embarrassment', 'Gratitude']",0,"['He woke up early to go to work', 'He got shouted at by his boss', 'His ice cream fell to the ground', 'He has had a really tough day, in which nothing went his way']",3,(a) Sadness,0,"(d) He has had a really tough day, in which nothing went his way",3,(a) Sadness,0,"(d) He has had a really tough day, in which nothing went his way",3,(a) Sadness,0,"(d) He has had a really tough day, in which nothing went his way",3,(a) Sadness,0,"(d) He has had a really tough day, in which nothing went his way",3,(a) Sadness,0,"(d) He has had a really tough day, in which nothing went his way",3
"['Sadness', 'Disapproval', 'Hopeless', 'Anger', 'Anticipation', 'Delight']",5,"['Clai was not expecting Michi to be in her graduation', ""Michi did not attend Clai's graduation"", 'Clai graduated from college', 'Clai was not expecting to graduate from college']",0,(f) Delight,5,(a) Clai was not expecting Michi to be in her graduation,0,(f) Delight,5,(a) Clai was not expecting Michi to be in her graduation,0,(f) Delight,5,(a) Clai was not expecting Michi to be in her graduation,0,(f) Delight,5,(a) Clai was not expecting Michi to be in her graduation,0,(f) Delight,5,(a) Clai was not expecting Michi to be in her graduation,0
"['Pride', 'Caring', 'Guilt', 'Disappointment', 'Unbothered', 'Embarrassment']",1,"['She was happy for her friend that she graduated and wanted to support her', 'She was feeling left out and wanted attention', ""She was feeling guilty for telling Clai that she wouldn't be able to come"", 'She wanted to to graduate as well']",0,(b) Caring,1,(a) She was happy for her friend that she graduated and wanted to support her,0,(b) Caring,1,(a) She was happy for her friend that she graduated and wanted to support her,0,(b) Caring,1,(a) She was happy for her friend that she graduated and wanted to support her,0,(b) Caring,1,(a) She was happy for her friend that she graduated and wanted to support her,0,(b) Caring,1,(a) She was happy for her friend that she graduated and wanted to support her,0
"['Pride', 'Nervousness', 'Hopeless', 'Anger', 'Gratitude', 'Delight']",1,"[""She didn't study for the test"", ""She's the only one who passed the test and fears her classmates might dislike her even more"", 'She accidentally tore her test paper', 'She did not know the answers to the test']",1,(c) Hopeless,2,(b) She's the only one who passed the test and fears her classmates might dislike her even more,1,(c) Hopeless,2,(b) She's the only one who passed the test and fears her classmates might dislike her even more,1,(c) Hopeless,2,(b) She's the only one who passed the test and fears her classmates might dislike her even more,1,(c) Hopeless,2,(b) She's the only one who passed the test and fears her classmates might dislike her even more,1,(c) Hopeless,2,(b) She's the only one who passed the test and fears her classmates might dislike her even more,1
"['Anger', 'Surprise', 'Disapproval', 'Annoyance', 'Nervousness', 'Oblivious']",5,"['They believe that everyone failed the test', 'They think Rea also failed the test like them', ""They don't know that Rea was the only one who passed the test"", ""They don't know how challenging the chemistry test was""]",2,(c) Disapproval,2,(b) They think Rea also failed the test like them,1,(c) Disapproval,2,(b) They think Rea also failed the test like them,1,(c) Disapproval,2,(b) They think Rea also failed the test like them,1,(c) Disapproval,2,(b) They think Rea also failed the test like them,1,(c) Disapproval,2,(b) They think Rea also failed the test like them,1
